iteration,n_conflicted_cells,converged,total_iterations
0,5374,True,7919
250,5298,True,7919
500,5208,True,7919
750,5110,True,7919
1000,5015,True,7919
1250,4924,True,7919
1500,4798,True,7919
1750,4670,True,7919
2000,4524,True,7919
2250,4378,True,7919
2500,4210,True,7919
2750,4030,True,7919
3000,3851,True,7919
3250,3627,True,7919
3500,3408,True,7919
3750,3160,True,7919
4000,2935,True,7919
4250,2679,True,7919
4500,2349,True,7919
4750,2215,True,7919
5000,2076,True,7919
5250,1904,True,7919
5500,1714,True,7919
5750,1523,True,7919
6000,1288,True,7919
6250,1025,True,7919
6500,852,True,7919
6750,699,True,7919
7000,497,True,7919
7250,333,True,7919
7500,200,True,7919
7750,74,True,7919
7919,0,True,7919
