iteration,n_conflicted_cells,converged,total_iterations
0,5481,True,11284
250,5430,True,11284
500,5357,True,11284
750,5282,True,11284
1000,5217,True,11284
1250,5113,True,11284
1500,5024,True,11284
1750,4905,True,11284
2000,4812,True,11284
2250,4705,True,11284
2500,4583,True,11284
2750,4471,True,11284
3000,4292,True,11284
3250,4129,True,11284
3500,3962,True,11284
3750,3750,True,11284
4000,3559,True,11284
4250,3354,True,11284
4500,3127,True,11284
4750,2886,True,11284
5000,2762,True,11284
5250,2649,True,11284
5500,2526,True,11284
5750,2416,True,11284
6000,2297,True,11284
6250,2150,True,11284
6500,1952,True,11284
6750,1795,True,11284
7000,1572,True,11284
7250,1441,True,11284
7500,1347,True,11284
7750,1273,True,11284
8000,1166,True,11284
8250,1013,True,11284
8500,919,True,11284
8750,831,True,11284
9000,725,True,11284
9250,613,True,11284
9500,519,True,11284
9750,415,True,11284
10000,339,True,11284
10250,258,True,11284
10500,188,True,11284
10750,110,True,11284
11000,50,True,11284
11250,14,True,11284
11284,0,True,11284
