iteration,n_conflicted_cells,converged,total_iterations
0,5453,False,22000
250,5396,False,22000
500,5349,False,22000
750,5276,False,22000
1000,5215,False,22000
1250,5123,False,22000
1500,5035,False,22000
1750,4927,False,22000
2000,4798,False,22000
2250,4655,False,22000
2500,4540,False,22000
2750,4411,False,22000
3000,4263,False,22000
3250,4078,False,22000
3500,3904,False,22000
3750,3709,False,22000
4000,3543,False,22000
4250,3315,False,22000
4500,3055,False,22000
4750,2840,False,22000
5000,2756,False,22000
5250,2651,False,22000
5500,2529,False,22000
5750,2404,False,22000
6000,2274,False,22000
6250,2124,False,22000
6500,1969,False,22000
6750,1806,False,22000
7000,1589,False,22000
7250,1473,False,22000
7500,1380,False,22000
7750,1265,False,22000
8000,1131,False,22000
8250,970,False,22000
8500,879,False,22000
8750,792,False,22000
9000,673,False,22000
9250,583,False,22000
9500,494,False,22000
9750,423,False,22000
10000,354,False,22000
10250,266,False,22000
10500,188,False,22000
10750,138,False,22000
11000,85,False,22000
11250,42,False,22000
11500,16,False,22000
11750,14,False,22000
12000,8,False,22000
12250,8,False,22000
12500,8,False,22000
12750,8,False,22000
13000,8,False,22000
13250,8,False,22000
13500,8,False,22000
13750,8,False,22000
14000,8,False,22000
14250,8,False,22000
14500,8,False,22000
14750,8,False,22000
15000,8,False,22000
15250,8,False,22000
15500,8,False,22000
15750,8,False,22000
16000,8,False,22000
16250,8,False,22000
16500,8,False,22000
16750,8,False,22000
17000,8,False,22000
17250,8,False,22000
17500,8,False,22000
17750,8,False,22000
18000,8,False,22000
18250,8,False,22000
18500,8,False,22000
18750,8,False,22000
19000,8,False,22000
19250,8,False,22000
19500,8,False,22000
19750,8,False,22000
20000,8,False,22000
20250,8,False,22000
20500,8,False,22000
20750,8,False,22000
21000,8,False,22000
21250,8,False,22000
21500,8,False,22000
21750,8,False,22000
22000,8,False,22000
