iteration,n_conflicted_cells,converged,total_iterations
0,5325,True,7644
250,5260,True,7644
500,5156,True,7644
750,5070,True,7644
1000,4968,True,7644
1250,4880,True,7644
1500,4756,True,7644
1750,4657,True,7644
2000,4506,True,7644
2250,4321,True,7644
2500,4150,True,7644
2750,3922,True,7644
3000,3723,True,7644
3250,3525,True,7644
3500,3320,True,7644
3750,3042,True,7644
4000,2763,True,7644
4250,2490,True,7644
4500,2212,True,7644
4750,2064,True,7644
5000,1920,True,7644
5250,1742,True,7644
5500,1569,True,7644
5750,1318,True,7644
6000,1061,True,7644
6250,806,True,7644
6500,641,True,7644
6750,433,True,7644
7000,283,True,7644
7250,140,True,7644
7500,49,True,7644
7644,0,True,7644
