iteration,n_conflicted_cells,converged,total_iterations
0,22438,True,30866
250,22428,True,30866
500,22419,True,30866
750,22401,True,30866
1000,22385,True,30866
1250,22368,True,30866
1500,22358,True,30866
1750,22348,True,30866
2000,22337,True,30866
2250,22315,True,30866
2500,22302,True,30866
2750,22279,True,30866
3000,22245,True,30866
3250,22221,True,30866
3500,22199,True,30866
3750,22171,True,30866
4000,22141,True,30866
4250,22106,True,30866
4500,22064,True,30866
4750,22032,True,30866
5000,22005,True,30866
5250,21966,True,30866
5500,21936,True,30866
5750,21878,True,30866
6000,21848,True,30866
6250,21809,True,30866
6500,21747,True,30866
6750,21692,True,30866
7000,21646,True,30866
7250,21596,True,30866
7500,21531,True,30866
7750,21442,True,30866
8000,21369,True,30866
8250,21286,True,30866
8500,21225,True,30866
8750,21149,True,30866
9000,21081,True,30866
9250,20983,True,30866
9500,20905,True,30866
9750,20815,True,30866
10000,20732,True,30866
10250,20639,True,30866
10500,20514,True,30866
10750,20382,True,30866
11000,20275,True,30866
11250,20161,True,30866
11500,20047,True,30866
11750,19914,True,30866
12000,19790,True,30866
12250,19677,True,30866
12500,19527,True,30866
12750,19395,True,30866
13000,19275,True,30866
13250,19108,True,30866
13500,18883,True,30866
13750,18743,True,30866
14000,18556,True,30866
14250,18320,True,30866
14500,18121,True,30866
14750,17961,True,30866
15000,17751,True,30866
15250,17543,True,30866
15500,17354,True,30866
15750,17123,True,30866
16000,16859,True,30866
16250,16615,True,30866
16500,16345,True,30866
16750,16064,True,30866
17000,15744,True,30866
17250,15460,True,30866
17500,15127,True,30866
17750,14803,True,30866
18000,14392,True,30866
18250,14058,True,30866
18500,13693,True,30866
18750,13324,True,30866
19000,12952,True,30866
19250,12538,True,30866
19500,12105,True,30866
19750,11626,True,30866
20000,11133,True,30866
20250,10587,True,30866
20500,9964,True,30866
20750,9610,True,30866
21000,9517,True,30866
21250,9389,True,30866
21500,9261,True,30866
21750,9114,True,30866
22000,8980,True,30866
22250,8805,True,30866
22500,8608,True,30866
22750,8418,True,30866
23000,8227,True,30866
23250,8043,True,30866
23500,7875,True,30866
23750,7655,True,30866
24000,7451,True,30866
24250,7269,True,30866
24500,6999,True,30866
24750,6775,True,30866
25000,6509,True,30866
25250,6298,True,30866
25500,6007,True,30866
25750,5773,True,30866
26000,5481,True,30866
26250,5172,True,30866
26500,4855,True,30866
26750,4537,True,30866
27000,4194,True,30866
27250,3792,True,30866
27500,3383,True,30866
27750,2865,True,30866
28000,2503,True,30866
28250,2343,True,30866
28500,2167,True,30866
28750,1950,True,30866
29000,1757,True,30866
29250,1519,True,30866
29500,1269,True,30866
29750,910,True,30866
30000,752,True,30866
30250,565,True,30866
30500,286,True,30866
30750,71,True,30866
30866,0,True,30866
