iteration,n_conflicted_cells,converged,total_iterations
0,22478,False,52500
250,22473,False,52500
500,22466,False,52500
750,22455,False,52500
1000,22449,False,52500
1250,22438,False,52500
1500,22431,False,52500
1750,22422,False,52500
2000,22417,False,52500
2250,22398,False,52500
2500,22391,False,52500
2750,22377,False,52500
3000,22361,False,52500
3250,22350,False,52500
3500,22334,False,52500
3750,22313,False,52500
4000,22286,False,52500
4250,22258,False,52500
4500,22241,False,52500
4750,22224,False,52500
5000,22204,False,52500
5250,22174,False,52500
5500,22152,False,52500
5750,22116,False,52500
6000,22085,False,52500
6250,22063,False,52500
6500,22027,False,52500
6750,21988,False,52500
7000,21954,False,52500
7250,21898,False,52500
7500,21864,False,52500
7750,21827,False,52500
8000,21783,False,52500
8250,21749,False,52500
8500,21700,False,52500
8750,21634,False,52500
9000,21586,False,52500
9250,21526,False,52500
9500,21475,False,52500
9750,21410,False,52500
10000,21348,False,52500
10250,21270,False,52500
10500,21205,False,52500
10750,21137,False,52500
11000,21053,False,52500
11250,20959,False,52500
11500,20864,False,52500
11750,20777,False,52500
12000,20666,False,52500
12250,20569,False,52500
12500,20488,False,52500
12750,20384,False,52500
13000,20262,False,52500
13250,20157,False,52500
13500,20034,False,52500
13750,19901,False,52500
14000,19730,False,52500
14250,19581,False,52500
14500,19457,False,52500
14750,19305,False,52500
15000,19127,False,52500
15250,18933,False,52500
15500,18744,False,52500
15750,18550,False,52500
16000,18343,False,52500
16250,18142,False,52500
16500,17937,False,52500
16750,17762,False,52500
17000,17526,False,52500
17250,17314,False,52500
17500,17069,False,52500
17750,16853,False,52500
18000,16544,False,52500
18250,16260,False,52500
18500,16035,False,52500
18750,15735,False,52500
19000,15406,False,52500
19250,15009,False,52500
19500,14615,False,52500
19750,14314,False,52500
20000,13974,False,52500
20250,13688,False,52500
20500,13366,False,52500
20750,12949,False,52500
21000,12560,False,52500
21250,12310,False,52500
21500,12226,False,52500
21750,12133,False,52500
22000,12044,False,52500
22250,11950,False,52500
22500,11828,False,52500
22750,11721,False,52500
23000,11618,False,52500
23250,11509,False,52500
23500,11406,False,52500
23750,11310,False,52500
24000,11200,False,52500
24250,11051,False,52500
24500,10935,False,52500
24750,10824,False,52500
25000,10685,False,52500
25250,10556,False,52500
25500,10408,False,52500
25750,10255,False,52500
26000,10115,False,52500
26250,9942,False,52500
26500,9809,False,52500
26750,9651,False,52500
27000,9476,False,52500
27250,9324,False,52500
27500,9178,False,52500
27750,8984,False,52500
28000,8851,False,52500
28250,8658,False,52500
28500,8439,False,52500
28750,8224,False,52500
29000,8025,False,52500
29250,7812,False,52500
29500,7599,False,52500
29750,7347,False,52500
30000,7107,False,52500
30250,6854,False,52500
30500,6562,False,52500
30750,6246,False,52500
31000,5924,False,52500
31250,5744,False,52500
31500,5631,False,52500
31750,5527,False,52500
32000,5391,False,52500
32250,5307,False,52500
32500,5197,False,52500
32750,5093,False,52500
33000,4956,False,52500
33250,4848,False,52500
33500,4717,False,52500
33750,4610,False,52500
34000,4476,False,52500
34250,4314,False,52500
34500,4144,False,52500
34750,3943,False,52500
35000,3743,False,52500
35250,3583,False,52500
35500,3364,False,52500
35750,3136,False,52500
36000,3016,False,52500
36250,2914,False,52500
36500,2810,False,52500
36750,2704,False,52500
37000,2595,False,52500
37250,2485,False,52500
37500,2352,False,52500
37750,2198,False,52500
38000,2039,False,52500
38250,1824,False,52500
38500,1676,False,52500
38750,1573,False,52500
39000,1479,False,52500
39250,1340,False,52500
39500,1179,False,52500
39750,1010,False,52500
40000,946,False,52500
40250,846,False,52500
40500,727,False,52500
40750,622,False,52500
41000,511,False,52500
41250,406,False,52500
41500,295,False,52500
41750,193,False,52500
42000,100,False,52500
42250,16,False,52500
42500,10,False,52500
42750,10,False,52500
43000,10,False,52500
43250,10,False,52500
43500,10,False,52500
43750,10,False,52500
44000,10,False,52500
44250,10,False,52500
44500,10,False,52500
44750,10,False,52500
45000,10,False,52500
45250,10,False,52500
45500,10,False,52500
45750,10,False,52500
46000,10,False,52500
46250,10,False,52500
46500,10,False,52500
46750,10,False,52500
47000,10,False,52500
47250,10,False,52500
47500,10,False,52500
47750,10,False,52500
48000,10,False,52500
48250,10,False,52500
48500,10,False,52500
48750,10,False,52500
49000,10,False,52500
49250,10,False,52500
49500,10,False,52500
49750,10,False,52500
50000,10,False,52500
50250,10,False,52500
50500,10,False,52500
50750,10,False,52500
51000,10,False,52500
51250,10,False,52500
51500,10,False,52500
51750,10,False,52500
52000,10,False,52500
52250,10,False,52500
52500,10,False,52500
