iteration,n_conflicted_cells,converged,total_iterations
0,22439,True,30102
250,22428,True,30102
500,22415,True,30102
750,22404,True,30102
1000,22392,True,30102
1250,22373,True,30102
1500,22357,True,30102
1750,22344,True,30102
2000,22334,True,30102
2250,22323,True,30102
2500,22305,True,30102
2750,22286,True,30102
3000,22248,True,30102
3250,22230,True,30102
3500,22205,True,30102
3750,22166,True,30102
4000,22148,True,30102
4250,22109,True,30102
4500,22083,True,30102
4750,22056,True,30102
5000,22031,True,30102
5250,21996,True,30102
5500,21954,True,30102
5750,21908,True,30102
6000,21849,True,30102
6250,21809,True,30102
6500,21758,True,30102
6750,21714,True,30102
7000,21663,True,30102
7250,21603,True,30102
7500,21542,True,30102
7750,21479,True,30102
8000,21406,True,30102
8250,21330,True,30102
8500,21251,True,30102
8750,21172,True,30102
9000,21077,True,30102
9250,20986,True,30102
9500,20892,True,30102
9750,20787,True,30102
10000,20669,True,30102
10250,20575,True,30102
10500,20489,True,30102
10750,20381,True,30102
11000,20275,True,30102
11250,20157,True,30102
11500,20048,True,30102
11750,19928,True,30102
12000,19810,True,30102
12250,19681,True,30102
12500,19516,True,30102
12750,19365,True,30102
13000,19190,True,30102
13250,19033,True,30102
13500,18851,True,30102
13750,18678,True,30102
14000,18520,True,30102
14250,18288,True,30102
14500,18124,True,30102
14750,17917,True,30102
15000,17688,True,30102
15250,17454,True,30102
15500,17205,True,30102
15750,16974,True,30102
16000,16721,True,30102
16250,16424,True,30102
16500,16152,True,30102
16750,15899,True,30102
17000,15582,True,30102
17250,15290,True,30102
17500,14962,True,30102
17750,14680,True,30102
18000,14390,True,30102
18250,14036,True,30102
18500,13626,True,30102
18750,13225,True,30102
19000,12815,True,30102
19250,12347,True,30102
19500,11889,True,30102
19750,11441,True,30102
20000,10996,True,30102
20250,10489,True,30102
20500,9895,True,30102
20750,9632,True,30102
21000,9484,True,30102
21250,9315,True,30102
21500,9161,True,30102
21750,9015,True,30102
22000,8855,True,30102
22250,8685,True,30102
22500,8518,True,30102
22750,8354,True,30102
23000,8147,True,30102
23250,7952,True,30102
23500,7769,True,30102
23750,7560,True,30102
24000,7358,True,30102
24250,7121,True,30102
24500,6921,True,30102
24750,6654,True,30102
25000,6395,True,30102
25250,6139,True,30102
25500,5845,True,30102
25750,5556,True,30102
26000,5212,True,30102
26250,4862,True,30102
26500,4542,True,30102
26750,4198,True,30102
27000,3779,True,30102
27250,3318,True,30102
27500,2849,True,30102
27750,2347,True,30102
28000,2156,True,30102
28250,1979,True,30102
28500,1786,True,30102
28750,1567,True,30102
29000,1308,True,30102
29250,982,True,30102
29500,641,True,30102
29750,411,True,30102
30000,100,True,30102
30102,0,True,30102
