iteration,n_conflicted_cells,converged,total_iterations
0,22421,True,30952
250,22410,True,30952
500,22401,True,30952
750,22392,True,30952
1000,22376,True,30952
1250,22366,True,30952
1500,22354,True,30952
1750,22337,True,30952
2000,22325,True,30952
2250,22307,True,30952
2500,22290,True,30952
2750,22260,True,30952
3000,22247,True,30952
3250,22218,True,30952
3500,22194,True,30952
3750,22164,True,30952
4000,22139,True,30952
4250,22110,True,30952
4500,22082,True,30952
4750,22054,True,30952
5000,22027,True,30952
5250,21968,True,30952
5500,21930,True,30952
5750,21894,True,30952
6000,21838,True,30952
6250,21777,True,30952
6500,21732,True,30952
6750,21676,True,30952
7000,21613,True,30952
7250,21553,True,30952
7500,21502,True,30952
7750,21431,True,30952
8000,21368,True,30952
8250,21300,True,30952
8500,21251,True,30952
8750,21177,True,30952
9000,21099,True,30952
9250,21041,True,30952
9500,20951,True,30952
9750,20869,True,30952
10000,20782,True,30952
10250,20679,True,30952
10500,20551,True,30952
10750,20435,True,30952
11000,20302,True,30952
11250,20185,True,30952
11500,20055,True,30952
11750,19942,True,30952
12000,19793,True,30952
12250,19640,True,30952
12500,19490,True,30952
12750,19337,True,30952
13000,19166,True,30952
13250,19002,True,30952
13500,18851,True,30952
13750,18670,True,30952
14000,18469,True,30952
14250,18294,True,30952
14500,18104,True,30952
14750,17886,True,30952
15000,17660,True,30952
15250,17429,True,30952
15500,17212,True,30952
15750,16992,True,30952
16000,16756,True,30952
16250,16499,True,30952
16500,16227,True,30952
16750,15954,True,30952
17000,15700,True,30952
17250,15376,True,30952
17500,15070,True,30952
17750,14748,True,30952
18000,14411,True,30952
18250,14047,True,30952
18500,13644,True,30952
18750,13304,True,30952
19000,12919,True,30952
19250,12498,True,30952
19500,12061,True,30952
19750,11646,True,30952
20000,11226,True,30952
20250,10736,True,30952
20500,10262,True,30952
20750,9934,True,30952
21000,9778,True,30952
21250,9616,True,30952
21500,9470,True,30952
21750,9320,True,30952
22000,9170,True,30952
22250,9002,True,30952
22500,8832,True,30952
22750,8666,True,30952
23000,8495,True,30952
23250,8321,True,30952
23500,8152,True,30952
23750,7983,True,30952
24000,7796,True,30952
24250,7596,True,30952
24500,7393,True,30952
24750,7192,True,30952
25000,6936,True,30952
25250,6720,True,30952
25500,6491,True,30952
25750,6212,True,30952
26000,5959,True,30952
26250,5687,True,30952
26500,5398,True,30952
26750,5066,True,30952
27000,4642,True,30952
27250,4220,True,30952
27500,3828,True,30952
27750,3382,True,30952
28000,2961,True,30952
28250,2524,True,30952
28500,2331,True,30952
28750,2143,True,30952
29000,1937,True,30952
29250,1708,True,30952
29500,1469,True,30952
29750,1142,True,30952
30000,747,True,30952
30250,575,True,30952
30500,321,True,30952
30750,115,True,30952
30952,0,True,30952
