iteration,n_conflicted_cells,converged,total_iterations
0,22479,False,53500
250,22477,False,53500
500,22472,False,53500
750,22467,False,53500
1000,22460,False,53500
1250,22456,False,53500
1500,22451,False,53500
1750,22441,False,53500
2000,22431,False,53500
2250,22428,False,53500
2500,22415,False,53500
2750,22408,False,53500
3000,22405,False,53500
3250,22393,False,53500
3500,22381,False,53500
3750,22367,False,53500
4000,22348,False,53500
4250,22333,False,53500
4500,22313,False,53500
4750,22299,False,53500
5000,22277,False,53500
5250,22259,False,53500
5500,22230,False,53500
5750,22202,False,53500
6000,22192,False,53500
6250,22158,False,53500
6500,22134,False,53500
6750,22100,False,53500
7000,22074,False,53500
7250,22040,False,53500
7500,22013,False,53500
7750,21986,False,53500
8000,21939,False,53500
8250,21908,False,53500
8500,21850,False,53500
8750,21818,False,53500
9000,21785,False,53500
9250,21742,False,53500
9500,21698,False,53500
9750,21648,False,53500
10000,21593,False,53500
10250,21521,False,53500
10500,21449,False,53500
10750,21354,False,53500
11000,21289,False,53500
11250,21215,False,53500
11500,21124,False,53500
11750,21039,False,53500
12000,20955,False,53500
12250,20873,False,53500
12500,20754,False,53500
12750,20662,False,53500
13000,20555,False,53500
13250,20419,False,53500
13500,20328,False,53500
13750,20207,False,53500
14000,20057,False,53500
14250,19939,False,53500
14500,19800,False,53500
14750,19657,False,53500
15000,19514,False,53500
15250,19327,False,53500
15500,19169,False,53500
15750,18996,False,53500
16000,18826,False,53500
16250,18661,False,53500
16500,18454,False,53500
16750,18250,False,53500
17000,18043,False,53500
17250,17861,False,53500
17500,17637,False,53500
17750,17416,False,53500
18000,17125,False,53500
18250,16890,False,53500
18500,16594,False,53500
18750,16367,False,53500
19000,16071,False,53500
19250,15851,False,53500
19500,15583,False,53500
19750,15252,False,53500
20000,14953,False,53500
20250,14584,False,53500
20500,14239,False,53500
20750,13837,False,53500
21000,13465,False,53500
21250,13073,False,53500
21500,12980,False,53500
21750,12884,False,53500
22000,12775,False,53500
22250,12687,False,53500
22500,12579,False,53500
22750,12491,False,53500
23000,12368,False,53500
23250,12237,False,53500
23500,12115,False,53500
23750,11986,False,53500
24000,11876,False,53500
24250,11775,False,53500
24500,11635,False,53500
24750,11526,False,53500
25000,11418,False,53500
25250,11295,False,53500
25500,11165,False,53500
25750,11034,False,53500
26000,10908,False,53500
26250,10788,False,53500
26500,10654,False,53500
26750,10503,False,53500
27000,10343,False,53500
27250,10169,False,53500
27500,10035,False,53500
27750,9882,False,53500
28000,9714,False,53500
28250,9522,False,53500
28500,9348,False,53500
28750,9183,False,53500
29000,8954,False,53500
29250,8735,False,53500
29500,8562,False,53500
29750,8365,False,53500
30000,8164,False,53500
30250,7922,False,53500
30500,7633,False,53500
30750,7374,False,53500
31000,7074,False,53500
31250,6743,False,53500
31500,6459,False,53500
31750,6127,False,53500
32000,6003,False,53500
32250,5918,False,53500
32500,5840,False,53500
32750,5739,False,53500
33000,5629,False,53500
33250,5528,False,53500
33500,5424,False,53500
33750,5303,False,53500
34000,5201,False,53500
34250,5084,False,53500
34500,4978,False,53500
34750,4852,False,53500
35000,4710,False,53500
35250,4537,False,53500
35500,4358,False,53500
35750,4199,False,53500
36000,4019,False,53500
36250,3805,False,53500
36500,3554,False,53500
36750,3304,False,53500
37000,3152,False,53500
37250,3064,False,53500
37500,2955,False,53500
37750,2841,False,53500
38000,2747,False,53500
38250,2648,False,53500
38500,2495,False,53500
38750,2316,False,53500
39000,2158,False,53500
39250,1998,False,53500
39500,1816,False,53500
39750,1732,False,53500
40000,1653,False,53500
40250,1514,False,53500
40500,1383,False,53500
40750,1218,False,53500
41000,1075,False,53500
41250,975,False,53500
41500,858,False,53500
41750,692,False,53500
42000,571,False,53500
42250,466,False,53500
42500,329,False,53500
42750,216,False,53500
43000,121,False,53500
43250,22,False,53500
43500,6,False,53500
43750,6,False,53500
44000,6,False,53500
44250,6,False,53500
44500,6,False,53500
44750,6,False,53500
45000,6,False,53500
45250,6,False,53500
45500,6,False,53500
45750,6,False,53500
46000,6,False,53500
46250,6,False,53500
46500,6,False,53500
46750,6,False,53500
47000,6,False,53500
47250,6,False,53500
47500,6,False,53500
47750,6,False,53500
48000,6,False,53500
48250,6,False,53500
48500,6,False,53500
48750,6,False,53500
49000,6,False,53500
49250,6,False,53500
49500,6,False,53500
49750,6,False,53500
50000,6,False,53500
50250,6,False,53500
50500,6,False,53500
50750,6,False,53500
51000,6,False,53500
51250,6,False,53500
51500,6,False,53500
51750,6,False,53500
52000,6,False,53500
52250,6,False,53500
52500,6,False,53500
52750,6,False,53500
53000,6,False,53500
53250,6,False,53500
53500,6,False,53500
