iteration,n_conflicted_cells,converged,total_iterations
0,39878,True,55127
250,39870,True,55127
500,39865,True,55127
750,39856,True,55127
1000,39850,True,55127
1250,39838,True,55127
1500,39820,True,55127
1750,39810,True,55127
2000,39801,True,55127
2250,39785,True,55127
2500,39770,True,55127
2750,39758,True,55127
3000,39747,True,55127
3250,39729,True,55127
3500,39713,True,55127
3750,39694,True,55127
4000,39685,True,55127
4250,39673,True,55127
4500,39662,True,55127
4750,39642,True,55127
5000,39618,True,55127
5250,39601,True,55127
5500,39582,True,55127
5750,39561,True,55127
6000,39549,True,55127
6250,39521,True,55127
6500,39481,True,55127
6750,39462,True,55127
7000,39437,True,55127
7250,39415,True,55127
7500,39383,True,55127
7750,39349,True,55127
8000,39317,True,55127
8250,39276,True,55127
8500,39248,True,55127
8750,39213,True,55127
9000,39184,True,55127
9250,39142,True,55127
9500,39106,True,55127
9750,39075,True,55127
10000,39028,True,55127
10250,38993,True,55127
10500,38944,True,55127
10750,38886,True,55127
11000,38859,True,55127
11250,38803,True,55127
11500,38752,True,55127
11750,38707,True,55127
12000,38635,True,55127
12250,38586,True,55127
12500,38537,True,55127
12750,38460,True,55127
13000,38385,True,55127
13250,38311,True,55127
13500,38246,True,55127
13750,38192,True,55127
14000,38138,True,55127
14250,38079,True,55127
14500,38018,True,55127
14750,37944,True,55127
15000,37862,True,55127
15250,37799,True,55127
15500,37743,True,55127
15750,37656,True,55127
16000,37554,True,55127
16250,37475,True,55127
16500,37393,True,55127
16750,37279,True,55127
17000,37189,True,55127
17250,37104,True,55127
17500,37020,True,55127
17750,36917,True,55127
18000,36819,True,55127
18250,36728,True,55127
18500,36653,True,55127
18750,36561,True,55127
19000,36443,True,55127
19250,36336,True,55127
19500,36223,True,55127
19750,36094,True,55127
20000,35964,True,55127
20250,35855,True,55127
20500,35727,True,55127
20750,35601,True,55127
21000,35480,True,55127
21250,35336,True,55127
21500,35198,True,55127
21750,35070,True,55127
22000,34936,True,55127
22250,34797,True,55127
22500,34648,True,55127
22750,34492,True,55127
23000,34346,True,55127
23250,34148,True,55127
23500,33956,True,55127
23750,33816,True,55127
24000,33648,True,55127
24250,33507,True,55127
24500,33335,True,55127
24750,33162,True,55127
25000,32963,True,55127
25250,32745,True,55127
25500,32546,True,55127
25750,32337,True,55127
26000,32157,True,55127
26250,31976,True,55127
26500,31783,True,55127
26750,31554,True,55127
27000,31358,True,55127
27250,31149,True,55127
27500,30944,True,55127
27750,30706,True,55127
28000,30471,True,55127
28250,30220,True,55127
28500,29982,True,55127
28750,29722,True,55127
29000,29479,True,55127
29250,29201,True,55127
29500,28911,True,55127
29750,28674,True,55127
30000,28413,True,55127
30250,28124,True,55127
30500,27804,True,55127
30750,27466,True,55127
31000,27178,True,55127
31250,26850,True,55127
31500,26529,True,55127
31750,26177,True,55127
32000,25834,True,55127
32250,25511,True,55127
32500,25182,True,55127
32750,24879,True,55127
33000,24480,True,55127
33250,24054,True,55127
33500,23679,True,55127
33750,23218,True,55127
34000,22795,True,55127
34250,22395,True,55127
34500,21928,True,55127
34750,21493,True,55127
35000,21094,True,55127
35250,20663,True,55127
35500,20180,True,55127
35750,19700,True,55127
36000,19180,True,55127
36250,18628,True,55127
36500,18135,True,55127
36750,17801,True,55127
37000,17660,True,55127
37250,17547,True,55127
37500,17414,True,55127
37750,17283,True,55127
38000,17147,True,55127
38250,16987,True,55127
38500,16835,True,55127
38750,16700,True,55127
39000,16543,True,55127
39250,16419,True,55127
39500,16255,True,55127
39750,16112,True,55127
40000,15943,True,55127
40250,15760,True,55127
40500,15602,True,55127
40750,15388,True,55127
41000,15230,True,55127
41250,15041,True,55127
41500,14839,True,55127
41750,14644,True,55127
42000,14450,True,55127
42250,14283,True,55127
42500,14064,True,55127
42750,13876,True,55127
43000,13666,True,55127
43250,13490,True,55127
43500,13309,True,55127
43750,13070,True,55127
44000,12873,True,55127
44250,12631,True,55127
44500,12390,True,55127
44750,12158,True,55127
45000,11925,True,55127
45250,11671,True,55127
45500,11398,True,55127
45750,11136,True,55127
46000,10881,True,55127
46250,10622,True,55127
46500,10318,True,55127
46750,9995,True,55127
47000,9707,True,55127
47250,9401,True,55127
47500,9021,True,55127
47750,8666,True,55127
48000,8329,True,55127
48250,7901,True,55127
48500,7530,True,55127
48750,7139,True,55127
49000,6695,True,55127
49250,6229,True,55127
49500,5735,True,55127
49750,5250,True,55127
50000,4729,True,55127
50250,4571,True,55127
50500,4387,True,55127
50750,4219,True,55127
51000,4019,True,55127
51250,3821,True,55127
51500,3631,True,55127
51750,3401,True,55127
52000,3203,True,55127
52250,2966,True,55127
52500,2713,True,55127
52750,2403,True,55127
53000,2100,True,55127
53250,1714,True,55127
53500,1391,True,55127
53750,1199,True,55127
54000,975,True,55127
54250,752,True,55127
54500,489,True,55127
54750,279,True,55127
55000,62,True,55127
55127,0,True,55127
