iteration,n_conflicted_cells,converged,total_iterations
0,39855,True,54050
250,39842,True,54050
500,39837,True,54050
750,39830,True,54050
1000,39820,True,54050
1250,39804,True,54050
1500,39794,True,54050
1750,39771,True,54050
2000,39766,True,54050
2250,39753,True,54050
2500,39744,True,54050
2750,39733,True,54050
3000,39721,True,54050
3250,39705,True,54050
3500,39696,True,54050
3750,39676,True,54050
4000,39658,True,54050
4250,39643,True,54050
4500,39624,True,54050
4750,39607,True,54050
5000,39588,True,54050
5250,39567,True,54050
5500,39540,True,54050
5750,39505,True,54050
6000,39482,True,54050
6250,39464,True,54050
6500,39444,True,54050
6750,39406,True,54050
7000,39378,True,54050
7250,39348,True,54050
7500,39324,True,54050
7750,39297,True,54050
8000,39256,True,54050
8250,39223,True,54050
8500,39175,True,54050
8750,39124,True,54050
9000,39084,True,54050
9250,39055,True,54050
9500,39016,True,54050
9750,38961,True,54050
10000,38922,True,54050
10250,38886,True,54050
10500,38838,True,54050
10750,38795,True,54050
11000,38757,True,54050
11250,38706,True,54050
11500,38656,True,54050
11750,38599,True,54050
12000,38534,True,54050
12250,38475,True,54050
12500,38410,True,54050
12750,38357,True,54050
13000,38288,True,54050
13250,38228,True,54050
13500,38146,True,54050
13750,38084,True,54050
14000,38016,True,54050
14250,37953,True,54050
14500,37878,True,54050
14750,37801,True,54050
15000,37728,True,54050
15250,37671,True,54050
15500,37617,True,54050
15750,37526,True,54050
16000,37446,True,54050
16250,37316,True,54050
16500,37208,True,54050
16750,37097,True,54050
17000,37021,True,54050
17250,36899,True,54050
17500,36824,True,54050
17750,36727,True,54050
18000,36621,True,54050
18250,36505,True,54050
18500,36408,True,54050
18750,36292,True,54050
19000,36190,True,54050
19250,36063,True,54050
19500,35964,True,54050
19750,35845,True,54050
20000,35725,True,54050
20250,35602,True,54050
20500,35466,True,54050
20750,35330,True,54050
21000,35162,True,54050
21250,35050,True,54050
21500,34932,True,54050
21750,34814,True,54050
22000,34690,True,54050
22250,34572,True,54050
22500,34409,True,54050
22750,34249,True,54050
23000,34106,True,54050
23250,33960,True,54050
23500,33814,True,54050
23750,33633,True,54050
24000,33465,True,54050
24250,33340,True,54050
24500,33166,True,54050
24750,32986,True,54050
25000,32765,True,54050
25250,32546,True,54050
25500,32353,True,54050
25750,32154,True,54050
26000,31977,True,54050
26250,31747,True,54050
26500,31492,True,54050
26750,31239,True,54050
27000,31003,True,54050
27250,30769,True,54050
27500,30569,True,54050
27750,30330,True,54050
28000,30115,True,54050
28250,29861,True,54050
28500,29613,True,54050
28750,29366,True,54050
29000,29135,True,54050
29250,28846,True,54050
29500,28558,True,54050
29750,28282,True,54050
30000,27968,True,54050
30250,27669,True,54050
30500,27369,True,54050
30750,27084,True,54050
31000,26746,True,54050
31250,26378,True,54050
31500,26078,True,54050
31750,25771,True,54050
32000,25380,True,54050
32250,25020,True,54050
32500,24694,True,54050
32750,24324,True,54050
33000,23949,True,54050
33250,23546,True,54050
33500,23120,True,54050
33750,22665,True,54050
34000,22283,True,54050
34250,21827,True,54050
34500,21369,True,54050
34750,20898,True,54050
35000,20460,True,54050
35250,19962,True,54050
35500,19481,True,54050
35750,19011,True,54050
36000,18440,True,54050
36250,17948,True,54050
36500,17337,True,54050
36750,17132,True,54050
37000,16979,True,54050
37250,16833,True,54050
37500,16698,True,54050
37750,16580,True,54050
38000,16439,True,54050
38250,16319,True,54050
38500,16182,True,54050
38750,16029,True,54050
39000,15868,True,54050
39250,15729,True,54050
39500,15551,True,54050
39750,15421,True,54050
40000,15237,True,54050
40250,15058,True,54050
40500,14901,True,54050
40750,14733,True,54050
41000,14515,True,54050
41250,14346,True,54050
41500,14162,True,54050
41750,13961,True,54050
42000,13761,True,54050
42250,13542,True,54050
42500,13316,True,54050
42750,13101,True,54050
43000,12867,True,54050
43250,12611,True,54050
43500,12417,True,54050
43750,12200,True,54050
44000,11957,True,54050
44250,11687,True,54050
44500,11428,True,54050
44750,11124,True,54050
45000,10840,True,54050
45250,10533,True,54050
45500,10226,True,54050
45750,9948,True,54050
46000,9671,True,54050
46250,9376,True,54050
46500,9090,True,54050
46750,8753,True,54050
47000,8437,True,54050
47250,8070,True,54050
47500,7701,True,54050
47750,7285,True,54050
48000,6891,True,54050
48250,6462,True,54050
48500,6026,True,54050
48750,5528,True,54050
49000,5041,True,54050
49250,4511,True,54050
49500,4193,True,54050
49750,4023,True,54050
50000,3857,True,54050
50250,3654,True,54050
50500,3476,True,54050
50750,3279,True,54050
51000,3082,True,54050
51250,2850,True,54050
51500,2577,True,54050
51750,2329,True,54050
52000,2059,True,54050
52250,1704,True,54050
52500,1313,True,54050
52750,1152,True,54050
53000,967,True,54050
53250,742,True,54050
53500,465,True,54050
53750,272,True,54050
54000,43,True,54050
54050,0,True,54050
