iteration,n_conflicted_cells,converged,total_iterations
0,9529,True,13267
250,9455,True,13267
500,9362,True,13267
750,9282,True,13267
1000,9194,True,13267
1250,9092,True,13267
1500,8987,True,13267
1750,8882,True,13267
2000,8765,True,13267
2250,8668,True,13267
2500,8553,True,13267
2750,8439,True,13267
3000,8316,True,13267
3250,8157,True,13267
3500,7995,True,13267
3750,7864,True,13267
4000,7755,True,13267
4250,7602,True,13267
4500,7412,True,13267
4750,7221,True,13267
5000,7025,True,13267
5250,6845,True,13267
5500,6653,True,13267
5750,6443,True,13267
6000,6208,True,13267
6250,5987,True,13267
6500,5742,True,13267
6750,5467,True,13267
7000,5185,True,13267
7250,4915,True,13267
7500,4608,True,13267
7750,4274,True,13267
8000,3922,True,13267
8250,3791,True,13267
8500,3671,True,13267
8750,3531,True,13267
9000,3377,True,13267
9250,3186,True,13267
9500,3003,True,13267
9750,2763,True,13267
10000,2552,True,13267
10250,2318,True,13267
10500,2099,True,13267
10750,1826,True,13267
11000,1530,True,13267
11250,1372,True,13267
11500,1216,True,13267
11750,1020,True,13267
12000,789,True,13267
12250,594,True,13267
12500,413,True,13267
12750,255,True,13267
13000,103,True,13267
13250,8,True,13267
13267,0,True,13267
