iteration,n_conflicted_cells,converged,total_iterations
0,9729,False,32500
250,9668,False,32500
500,9612,False,32500
750,9550,False,32500
1000,9486,False,32500
1250,9414,False,32500
1500,9338,False,32500
1750,9249,False,32500
2000,9141,False,32500
2250,9039,False,32500
2500,8944,False,32500
2750,8846,False,32500
3000,8715,False,32500
3250,8602,False,32500
3500,8474,False,32500
3750,8364,False,32500
4000,8213,False,32500
4250,8093,False,32500
4500,7991,False,32500
4750,7856,False,32500
5000,7716,False,32500
5250,7555,False,32500
5500,7380,False,32500
5750,7219,False,32500
6000,7022,False,32500
6250,6854,False,32500
6500,6649,False,32500
6750,6454,False,32500
7000,6247,False,32500
7250,6052,False,32500
7500,5856,False,32500
7750,5637,False,32500
8000,5393,False,32500
8250,5159,False,32500
8500,4993,False,32500
8750,4882,False,32500
9000,4786,False,32500
9250,4703,False,32500
9500,4585,False,32500
9750,4465,False,32500
10000,4340,False,32500
10250,4213,False,32500
10500,4095,False,32500
10750,3944,False,32500
11000,3820,False,32500
11250,3668,False,32500
11500,3518,False,32500
11750,3336,False,32500
12000,3185,False,32500
12250,3017,False,32500
12500,2848,False,32500
12750,2768,False,32500
13000,2703,False,32500
13250,2605,False,32500
13500,2517,False,32500
13750,2398,False,32500
14000,2297,False,32500
14250,2169,False,32500
14500,2049,False,32500
14750,1877,False,32500
15000,1766,False,32500
15250,1683,False,32500
15500,1587,False,32500
15750,1490,False,32500
16000,1377,False,32500
16250,1227,False,32500
16500,1150,False,32500
16750,1051,False,32500
17000,949,False,32500
17250,834,False,32500
17500,753,False,32500
17750,640,False,32500
18000,541,False,32500
18250,474,False,32500
18500,410,False,32500
18750,344,False,32500
19000,269,False,32500
19250,218,False,32500
19500,162,False,32500
19750,123,False,32500
20000,77,False,32500
20250,45,False,32500
20500,38,False,32500
20750,30,False,32500
21000,28,False,32500
21250,28,False,32500
21500,28,False,32500
21750,28,False,32500
22000,28,False,32500
22250,28,False,32500
22500,26,False,32500
22750,26,False,32500
23000,26,False,32500
23250,26,False,32500
23500,26,False,32500
23750,26,False,32500
24000,26,False,32500
24250,26,False,32500
24500,26,False,32500
24750,26,False,32500
25000,26,False,32500
25250,26,False,32500
25500,26,False,32500
25750,26,False,32500
26000,26,False,32500
26250,26,False,32500
26500,26,False,32500
26750,26,False,32500
27000,26,False,32500
27250,26,False,32500
27500,26,False,32500
27750,26,False,32500
28000,26,False,32500
28250,26,False,32500
28500,26,False,32500
28750,26,False,32500
29000,26,False,32500
29250,26,False,32500
29500,26,False,32500
29750,26,False,32500
30000,26,False,32500
30250,26,False,32500
30500,26,False,32500
30750,26,False,32500
31000,26,False,32500
31250,26,False,32500
31500,26,False,32500
31750,26,False,32500
32000,26,False,32500
32250,26,False,32500
32500,26,False,32500
