iteration,n_conflicted_cells,converged,total_iterations
0,9721,False,30750
250,9678,False,30750
500,9620,False,30750
750,9565,False,30750
1000,9502,False,30750
1250,9445,False,30750
1500,9377,False,30750
1750,9301,False,30750
2000,9215,False,30750
2250,9135,False,30750
2500,9047,False,30750
2750,8943,False,30750
3000,8811,False,30750
3250,8727,False,30750
3500,8608,False,30750
3750,8486,False,30750
4000,8351,False,30750
4250,8212,False,30750
4500,8085,False,30750
4750,7947,False,30750
5000,7830,False,30750
5250,7682,False,30750
5500,7504,False,30750
5750,7349,False,30750
6000,7219,False,30750
6250,7075,False,30750
6500,6930,False,30750
6750,6773,False,30750
7000,6562,False,30750
7250,6344,False,30750
7500,6152,False,30750
7750,5916,False,30750
8000,5670,False,30750
8250,5464,False,30750
8500,5203,False,30750
8750,5097,False,30750
9000,4994,False,30750
9250,4900,False,30750
9500,4781,False,30750
9750,4666,False,30750
10000,4528,False,30750
10250,4411,False,30750
10500,4305,False,30750
10750,4164,False,30750
11000,4023,False,30750
11250,3875,False,30750
11500,3721,False,30750
11750,3574,False,30750
12000,3384,False,30750
12250,3193,False,30750
12500,2975,False,30750
12750,2826,False,30750
13000,2741,False,30750
13250,2630,False,30750
13500,2528,False,30750
13750,2393,False,30750
14000,2265,False,30750
14250,2132,False,30750
14500,2003,False,30750
14750,1847,False,30750
15000,1687,False,30750
15250,1625,False,30750
15500,1540,False,30750
15750,1443,False,30750
16000,1318,False,30750
16250,1204,False,30750
16500,1083,False,30750
16750,1015,False,30750
17000,929,False,30750
17250,810,False,30750
17500,753,False,30750
17750,669,False,30750
18000,567,False,30750
18250,519,False,30750
18500,432,False,30750
18750,344,False,30750
19000,264,False,30750
19250,213,False,30750
19500,151,False,30750
19750,107,False,30750
20000,64,False,30750
20250,34,False,30750
20500,14,False,30750
20750,6,False,30750
21000,6,False,30750
21250,6,False,30750
21500,6,False,30750
21750,6,False,30750
22000,6,False,30750
22250,6,False,30750
22500,6,False,30750
22750,6,False,30750
23000,6,False,30750
23250,6,False,30750
23500,6,False,30750
23750,6,False,30750
24000,6,False,30750
24250,6,False,30750
24500,6,False,30750
24750,6,False,30750
25000,6,False,30750
25250,6,False,30750
25500,6,False,30750
25750,6,False,30750
26000,6,False,30750
26250,6,False,30750
26500,6,False,30750
26750,6,False,30750
27000,6,False,30750
27250,6,False,30750
27500,6,False,30750
27750,6,False,30750
28000,6,False,30750
28250,6,False,30750
28500,6,False,30750
28750,6,False,30750
29000,6,False,30750
29250,6,False,30750
29500,6,False,30750
29750,6,False,30750
30000,6,False,30750
30250,6,False,30750
30500,6,False,30750
30750,6,False,30750
