iteration,n_conflicted_cells,converged,total_iterations
0,9522,True,13400
250,9442,True,13400
500,9354,True,13400
750,9274,True,13400
1000,9190,True,13400
1250,9093,True,13400
1500,8987,True,13400
1750,8859,True,13400
2000,8729,True,13400
2250,8600,True,13400
2500,8452,True,13400
2750,8329,True,13400
3000,8197,True,13400
3250,8046,True,13400
3500,7917,True,13400
3750,7770,True,13400
4000,7582,True,13400
4250,7413,True,13400
4500,7227,True,13400
4750,7067,True,13400
5000,6895,True,13400
5250,6700,True,13400
5500,6500,True,13400
5750,6266,True,13400
6000,6052,True,13400
6250,5813,True,13400
6500,5577,True,13400
6750,5344,True,13400
7000,5098,True,13400
7250,4815,True,13400
7500,4542,True,13400
7750,4228,True,13400
8000,3911,True,13400
8250,3765,True,13400
8500,3611,True,13400
8750,3477,True,13400
9000,3281,True,13400
9250,3112,True,13400
9500,2906,True,13400
9750,2718,True,13400
10000,2517,True,13400
10250,2289,True,13400
10500,2071,True,13400
10750,1764,True,13400
11000,1519,True,13400
11250,1375,True,13400
11500,1240,True,13400
11750,1049,True,13400
12000,860,True,13400
12250,652,True,13400
12500,484,True,13400
12750,319,True,13400
13000,176,True,13400
13250,77,True,13400
13400,0,True,13400
