iteration,n_conflicted_cells,converged,total_iterations
0,9751,False,29000
250,9698,False,29000
500,9636,False,29000
750,9569,False,29000
1000,9512,False,29000
1250,9439,False,29000
1500,9366,False,29000
1750,9279,False,29000
2000,9201,False,29000
2250,9127,False,29000
2500,9048,False,29000
2750,8953,False,29000
3000,8858,False,29000
3250,8745,False,29000
3500,8639,False,29000
3750,8530,False,29000
4000,8393,False,29000
4250,8252,False,29000
4500,8101,False,29000
4750,7957,False,29000
5000,7829,False,29000
5250,7674,False,29000
5500,7506,False,29000
5750,7345,False,29000
6000,7170,False,29000
6250,6999,False,29000
6500,6817,False,29000
6750,6630,False,29000
7000,6421,False,29000
7250,6214,False,29000
7500,5997,False,29000
7750,5753,False,29000
8000,5522,False,29000
8250,5265,False,29000
8500,5017,False,29000
8750,4898,False,29000
9000,4815,False,29000
9250,4710,False,29000
9500,4603,False,29000
9750,4487,False,29000
10000,4380,False,29000
10250,4242,False,29000
10500,4107,False,29000
10750,3972,False,29000
11000,3826,False,29000
11250,3672,False,29000
11500,3506,False,29000
11750,3351,False,29000
12000,3127,False,29000
12250,2929,False,29000
12500,2733,False,29000
12750,2634,False,29000
13000,2561,False,29000
13250,2482,False,29000
13500,2380,False,29000
13750,2257,False,29000
14000,2108,False,29000
14250,1961,False,29000
14500,1801,False,29000
14750,1625,False,29000
15000,1542,False,29000
15250,1478,False,29000
15500,1371,False,29000
15750,1264,False,29000
16000,1123,False,29000
16250,972,False,29000
16500,882,False,29000
16750,761,False,29000
17000,663,False,29000
17250,576,False,29000
17500,453,False,29000
17750,388,False,29000
18000,298,False,29000
18250,209,False,29000
18500,124,False,29000
18750,41,False,29000
19000,10,False,29000
19250,10,False,29000
19500,10,False,29000
19750,10,False,29000
20000,10,False,29000
20250,10,False,29000
20500,10,False,29000
20750,10,False,29000
21000,10,False,29000
21250,10,False,29000
21500,10,False,29000
21750,10,False,29000
22000,10,False,29000
22250,10,False,29000
22500,10,False,29000
22750,10,False,29000
23000,10,False,29000
23250,10,False,29000
23500,10,False,29000
23750,10,False,29000
24000,10,False,29000
24250,10,False,29000
24500,10,False,29000
24750,10,False,29000
25000,10,False,29000
25250,10,False,29000
25500,10,False,29000
25750,10,False,29000
26000,10,False,29000
26250,10,False,29000
26500,10,False,29000
26750,10,False,29000
27000,10,False,29000
27250,10,False,29000
27500,10,False,29000
27750,10,False,29000
28000,10,False,29000
28250,10,False,29000
28500,10,False,29000
28750,10,False,29000
29000,10,False,29000
