iteration,n_conflicted_cells,converged,total_iterations
0,9963,True,13811
250,9955,True,13811
500,9929,True,13811
750,9911,True,13811
1000,9887,True,13811
1250,9864,True,13811
1500,9842,True,13811
1750,9817,True,13811
2000,9790,True,13811
2250,9760,True,13811
2500,9721,True,13811
2750,9680,True,13811
3000,9635,True,13811
3250,9587,True,13811
3500,9488,True,13811
3750,9425,True,13811
4000,9370,True,13811
4250,9259,True,13811
4500,9165,True,13811
4750,9060,True,13811
5000,8948,True,13811
5250,8840,True,13811
5500,8703,True,13811
5750,8572,True,13811
6000,8434,True,13811
6250,8242,True,13811
6500,8062,True,13811
6750,7884,True,13811
7000,7659,True,13811
7250,7380,True,13811
7500,7107,True,13811
7750,6839,True,13811
8000,6487,True,13811
8250,6119,True,13811
8500,5695,True,13811
8750,5235,True,13811
9000,4713,True,13811
9250,4306,True,13811
9500,4170,True,13811
9750,4035,True,13811
10000,3854,True,13811
10250,3673,True,13811
10500,3475,True,13811
10750,3285,True,13811
11000,3064,True,13811
11250,2852,True,13811
11500,2605,True,13811
11750,2319,True,13811
12000,2010,True,13811
12250,1646,True,13811
12500,1239,True,13811
12750,1057,True,13811
13000,843,True,13811
13250,613,True,13811
13500,310,True,13811
13750,36,True,13811
13811,0,True,13811
