iteration,n_conflicted_cells,converged,total_iterations
0,9952,True,13750
250,9938,True,13750
500,9925,True,13750
750,9907,True,13750
1000,9891,True,13750
1250,9868,True,13750
1500,9845,True,13750
1750,9810,True,13750
2000,9777,True,13750
2250,9736,True,13750
2500,9691,True,13750
2750,9653,True,13750
3000,9586,True,13750
3250,9503,True,13750
3500,9453,True,13750
3750,9388,True,13750
4000,9299,True,13750
4250,9208,True,13750
4500,9120,True,13750
4750,9006,True,13750
5000,8887,True,13750
5250,8754,True,13750
5500,8609,True,13750
5750,8423,True,13750
6000,8247,True,13750
6250,8026,True,13750
6500,7819,True,13750
6750,7611,True,13750
7000,7433,True,13750
7250,7199,True,13750
7500,6940,True,13750
7750,6614,True,13750
8000,6249,True,13750
8250,5914,True,13750
8500,5496,True,13750
8750,5053,True,13750
9000,4538,True,13750
9250,4296,True,13750
9500,4158,True,13750
9750,4010,True,13750
10000,3859,True,13750
10250,3726,True,13750
10500,3567,True,13750
10750,3381,True,13750
11000,3133,True,13750
11250,2897,True,13750
11500,2630,True,13750
11750,2331,True,13750
12000,1918,True,13750
12250,1463,True,13750
12500,1113,True,13750
12750,963,True,13750
13000,749,True,13750
13250,409,True,13750
13500,234,True,13750
13750,0,True,13750
13750,0,True,13750
