iteration,n_conflicted_cells,converged,total_iterations
0,9986,False,29500
250,9983,False,29500
500,9977,False,29500
750,9971,False,29500
1000,9959,False,29500
1250,9944,False,29500
1500,9935,False,29500
1750,9922,False,29500
2000,9902,False,29500
2250,9880,False,29500
2500,9854,False,29500
2750,9828,False,29500
3000,9792,False,29500
3250,9763,False,29500
3500,9716,False,29500
3750,9671,False,29500
4000,9626,False,29500
4250,9569,False,29500
4500,9510,False,29500
4750,9443,False,29500
5000,9355,False,29500
5250,9253,False,29500
5500,9143,False,29500
5750,9010,False,29500
6000,8903,False,29500
6250,8798,False,29500
6500,8643,False,29500
6750,8505,False,29500
7000,8336,False,29500
7250,8143,False,29500
7500,7961,False,29500
7750,7784,False,29500
8000,7554,False,29500
8250,7332,False,29500
8500,7067,False,29500
8750,6769,False,29500
9000,6448,False,29500
9250,6078,False,29500
9500,5707,False,29500
9750,5636,False,29500
10000,5552,False,29500
10250,5451,False,29500
10500,5367,False,29500
10750,5264,False,29500
11000,5146,False,29500
11250,5042,False,29500
11500,4927,False,29500
11750,4806,False,29500
12000,4668,False,29500
12250,4504,False,29500
12500,4332,False,29500
12750,4157,False,29500
13000,3977,False,29500
13250,3717,False,29500
13500,3499,False,29500
13750,3217,False,29500
14000,2919,False,29500
14250,2711,False,29500
14500,2641,False,29500
14750,2537,False,29500
15000,2423,False,29500
15250,2301,False,29500
15500,2160,False,29500
15750,1975,False,29500
16000,1793,False,29500
16250,1568,False,29500
16500,1372,False,29500
16750,1274,False,29500
17000,1140,False,29500
17250,1004,False,29500
17500,843,False,29500
17750,754,False,29500
18000,668,False,29500
18250,508,False,29500
18500,386,False,29500
18750,278,False,29500
19000,156,False,29500
19250,47,False,29500
19500,10,False,29500
19750,10,False,29500
20000,10,False,29500
20250,10,False,29500
20500,10,False,29500
20750,10,False,29500
21000,10,False,29500
21250,10,False,29500
21500,10,False,29500
21750,10,False,29500
22000,10,False,29500
22250,10,False,29500
22500,10,False,29500
22750,10,False,29500
23000,10,False,29500
23250,10,False,29500
23500,10,False,29500
23750,10,False,29500
24000,10,False,29500
24250,10,False,29500
24500,10,False,29500
24750,10,False,29500
25000,10,False,29500
25250,10,False,29500
25500,10,False,29500
25750,10,False,29500
26000,10,False,29500
26250,10,False,29500
26500,10,False,29500
26750,10,False,29500
27000,10,False,29500
27250,10,False,29500
27500,10,False,29500
27750,10,False,29500
28000,10,False,29500
28250,10,False,29500
28500,10,False,29500
28750,10,False,29500
29000,10,False,29500
29250,10,False,29500
29500,10,False,29500
