iteration,n_conflicted_cells,converged,total_iterations
0,5595,True,7829
250,5587,True,7829
500,5575,True,7829
750,5548,True,7829
1000,5520,True,7829
1250,5490,True,7829
1500,5447,True,7829
1750,5394,True,7829
2000,5334,True,7829
2250,5252,True,7829
2500,5168,True,7829
2750,5064,True,7829
3000,4937,True,7829
3250,4818,True,7829
3500,4672,True,7829
3750,4500,True,7829
4000,4256,True,7829
4250,4034,True,7829
4500,3716,True,7829
4750,3376,True,7829
5000,2958,True,7829
5250,2526,True,7829
5500,2384,True,7829
5750,2256,True,7829
6000,2075,True,7829
6250,1878,True,7829
6500,1590,True,7829
6750,1297,True,7829
7000,915,True,7829
7250,603,True,7829
7500,356,True,7829
7750,58,True,7829
7829,0,True,7829
