iteration,n_conflicted_cells,converged,total_iterations
0,5618,False,21500
250,5605,False,21500
500,5595,False,21500
750,5586,False,21500
1000,5575,False,21500
1250,5548,False,21500
1500,5529,False,21500
1750,5504,False,21500
2000,5459,False,21500
2250,5414,False,21500
2500,5347,False,21500
2750,5276,False,21500
3000,5198,False,21500
3250,5104,False,21500
3500,4977,False,21500
3750,4852,False,21500
4000,4665,False,21500
4250,4492,False,21500
4500,4264,False,21500
4750,4032,False,21500
5000,3712,False,21500
5250,3322,False,21500
5500,3187,False,21500
5750,3095,False,21500
6000,3004,False,21500
6250,2923,False,21500
6500,2763,False,21500
6750,2637,False,21500
7000,2452,False,21500
7250,2279,False,21500
7500,2081,False,21500
7750,1830,False,21500
8000,1556,False,21500
8250,1460,False,21500
8500,1363,False,21500
8750,1215,False,21500
9000,1060,False,21500
9250,832,False,21500
9500,746,False,21500
9750,612,False,21500
10000,479,False,21500
10250,367,False,21500
10500,250,False,21500
10750,152,False,21500
11000,89,False,21500
11250,26,False,21500
11500,10,False,21500
11750,10,False,21500
12000,10,False,21500
12250,10,False,21500
12500,10,False,21500
12750,10,False,21500
13000,10,False,21500
13250,10,False,21500
13500,10,False,21500
13750,10,False,21500
14000,10,False,21500
14250,10,False,21500
14500,10,False,21500
14750,10,False,21500
15000,10,False,21500
15250,10,False,21500
15500,10,False,21500
15750,10,False,21500
16000,10,False,21500
16250,10,False,21500
16500,10,False,21500
16750,10,False,21500
17000,10,False,21500
17250,10,False,21500
17500,10,False,21500
17750,10,False,21500
18000,10,False,21500
18250,10,False,21500
18500,10,False,21500
18750,10,False,21500
19000,10,False,21500
19250,10,False,21500
19500,10,False,21500
19750,10,False,21500
20000,10,False,21500
20250,10,False,21500
20500,10,False,21500
20750,10,False,21500
21000,10,False,21500
21250,10,False,21500
21500,10,False,21500
