iteration,n_conflicted_cells,converged,total_iterations
0,5612,False,21000
250,5606,False,21000
500,5596,False,21000
750,5586,False,21000
1000,5568,False,21000
1250,5537,False,21000
1500,5499,False,21000
1750,5466,False,21000
2000,5430,False,21000
2250,5377,False,21000
2500,5328,False,21000
2750,5258,False,21000
3000,5134,False,21000
3250,5013,False,21000
3500,4902,False,21000
3750,4753,False,21000
4000,4521,False,21000
4250,4310,False,21000
4500,4036,False,21000
4750,3742,False,21000
5000,3382,False,21000
5250,2989,False,21000
5500,2904,False,21000
5750,2831,False,21000
6000,2731,False,21000
6250,2627,False,21000
6500,2507,False,21000
6750,2338,False,21000
7000,2164,False,21000
7250,1974,False,21000
7500,1710,False,21000
7750,1460,False,21000
8000,1370,False,21000
8250,1273,False,21000
8500,1142,False,21000
8750,971,False,21000
9000,770,False,21000
9250,691,False,21000
9500,575,False,21000
9750,419,False,21000
10000,273,False,21000
10250,185,False,21000
10500,80,False,21000
10750,18,False,21000
11000,14,False,21000
11250,14,False,21000
11500,14,False,21000
11750,14,False,21000
12000,14,False,21000
12250,14,False,21000
12500,14,False,21000
12750,14,False,21000
13000,14,False,21000
13250,14,False,21000
13500,14,False,21000
13750,14,False,21000
14000,14,False,21000
14250,14,False,21000
14500,14,False,21000
14750,14,False,21000
15000,14,False,21000
15250,14,False,21000
15500,14,False,21000
15750,14,False,21000
16000,14,False,21000
16250,14,False,21000
16500,14,False,21000
16750,14,False,21000
17000,14,False,21000
17250,14,False,21000
17500,14,False,21000
17750,14,False,21000
18000,14,False,21000
18250,14,False,21000
18500,14,False,21000
18750,14,False,21000
19000,14,False,21000
19250,14,False,21000
19500,14,False,21000
19750,14,False,21000
20000,14,False,21000
20250,14,False,21000
20500,14,False,21000
20750,14,False,21000
21000,14,False,21000
