iteration,n_conflicted_cells,converged,total_iterations
0,5611,True,7623
250,5594,True,7623
500,5581,True,7623
750,5567,True,7623
1000,5533,True,7623
1250,5499,True,7623
1500,5452,True,7623
1750,5398,True,7623
2000,5327,True,7623
2250,5262,True,7623
2500,5175,True,7623
2750,5102,True,7623
3000,4966,True,7623
3250,4831,True,7623
3500,4654,True,7623
3750,4453,True,7623
4000,4244,True,7623
4250,4023,True,7623
4500,3741,True,7623
4750,3325,True,7623
5000,2898,True,7623
5250,2468,True,7623
5500,2316,True,7623
5750,2114,True,7623
6000,1930,True,7623
6250,1688,True,7623
6500,1448,True,7623
6750,1130,True,7623
7000,684,True,7623
7250,415,True,7623
7500,134,True,7623
7623,0,True,7623
