iteration,n_conflicted_cells,converged,total_iterations
0,2495,False,14750
250,2489,False,14750
500,2473,False,14750
750,2427,False,14750
1000,2383,False,14750
1250,2314,False,14750
1500,2219,False,14750
1750,2081,False,14750
2000,1889,False,14750
2250,1591,False,14750
2500,1323,False,14750
2750,1192,False,14750
3000,1059,False,14750
3250,855,False,14750
3500,601,False,14750
3750,491,False,14750
4000,278,False,14750
4250,148,False,14750
4500,35,False,14750
4750,12,False,14750
5000,12,False,14750
5250,12,False,14750
5500,12,False,14750
5750,12,False,14750
6000,12,False,14750
6250,12,False,14750
6500,12,False,14750
6750,12,False,14750
7000,12,False,14750
7250,12,False,14750
7500,12,False,14750
7750,12,False,14750
8000,12,False,14750
8250,12,False,14750
8500,12,False,14750
8750,12,False,14750
9000,12,False,14750
9250,12,False,14750
9500,12,False,14750
9750,12,False,14750
10000,12,False,14750
10250,12,False,14750
10500,12,False,14750
10750,12,False,14750
11000,12,False,14750
11250,12,False,14750
11500,12,False,14750
11750,12,False,14750
12000,12,False,14750
12250,12,False,14750
12500,12,False,14750
12750,12,False,14750
13000,12,False,14750
13250,12,False,14750
13500,12,False,14750
13750,12,False,14750
14000,12,False,14750
14250,12,False,14750
14500,12,False,14750
14750,12,False,14750
