iteration,n_conflicted_cells,converged,total_iterations
0,21906,False,57750
250,21848,False,57750
500,21782,False,57750
750,21726,False,57750
1000,21660,False,57750
1250,21609,False,57750
1500,21550,False,57750
1750,21486,False,57750
2000,21415,False,57750
2250,21348,False,57750
2500,21263,False,57750
2750,21196,False,57750
3000,21111,False,57750
3250,21056,False,57750
3500,20984,False,57750
3750,20891,False,57750
4000,20816,False,57750
4250,20745,False,57750
4500,20677,False,57750
4750,20575,False,57750
5000,20496,False,57750
5250,20392,False,57750
5500,20304,False,57750
5750,20216,False,57750
6000,20127,False,57750
6250,20023,False,57750
6500,19915,False,57750
6750,19807,False,57750
7000,19712,False,57750
7250,19588,False,57750
7500,19472,False,57750
7750,19379,False,57750
8000,19276,False,57750
8250,19185,False,57750
8500,19077,False,57750
8750,18960,False,57750
9000,18847,False,57750
9250,18715,False,57750
9500,18617,False,57750
9750,18495,False,57750
10000,18394,False,57750
10250,18262,False,57750
10500,18132,False,57750
10750,17989,False,57750
11000,17859,False,57750
11250,17709,False,57750
11500,17565,False,57750
11750,17401,False,57750
12000,17245,False,57750
12250,17080,False,57750
12500,16919,False,57750
12750,16779,False,57750
13000,16612,False,57750
13250,16449,False,57750
13500,16270,False,57750
13750,16083,False,57750
14000,15916,False,57750
14250,15702,False,57750
14500,15503,False,57750
14750,15324,False,57750
15000,15115,False,57750
15250,14930,False,57750
15500,14724,False,57750
15750,14551,False,57750
16000,14366,False,57750
16250,14161,False,57750
16500,13947,False,57750
16750,13764,False,57750
17000,13549,False,57750
17250,13319,False,57750
17500,13088,False,57750
17750,12869,False,57750
18000,12624,False,57750
18250,12382,False,57750
18500,12148,False,57750
18750,11943,False,57750
19000,11694,False,57750
19250,11453,False,57750
19500,11353,False,57750
19750,11281,False,57750
20000,11219,False,57750
20250,11136,False,57750
20500,11050,False,57750
20750,10965,False,57750
21000,10854,False,57750
21250,10734,False,57750
21500,10628,False,57750
21750,10525,False,57750
22000,10410,False,57750
22250,10258,False,57750
22500,10155,False,57750
22750,10061,False,57750
23000,9958,False,57750
23250,9860,False,57750
23500,9731,False,57750
23750,9560,False,57750
24000,9407,False,57750
24250,9239,False,57750
24500,9098,False,57750
24750,8953,False,57750
25000,8813,False,57750
25250,8642,False,57750
25500,8520,False,57750
25750,8357,False,57750
26000,8203,False,57750
26250,8025,False,57750
26500,7868,False,57750
26750,7676,False,57750
27000,7511,False,57750
27250,7305,False,57750
27500,7130,False,57750
27750,6918,False,57750
28000,6674,False,57750
28250,6450,False,57750
28500,6220,False,57750
28750,6126,False,57750
29000,6044,False,57750
29250,5928,False,57750
29500,5824,False,57750
29750,5754,False,57750
30000,5679,False,57750
30250,5552,False,57750
30500,5428,False,57750
30750,5316,False,57750
31000,5199,False,57750
31250,5083,False,57750
31500,4966,False,57750
31750,4848,False,57750
32000,4715,False,57750
32250,4589,False,57750
32500,4435,False,57750
32750,4282,False,57750
33000,4133,False,57750
33250,3965,False,57750
33500,3790,False,57750
33750,3678,False,57750
34000,3585,False,57750
34250,3496,False,57750
34500,3418,False,57750
34750,3330,False,57750
35000,3232,False,57750
35250,3144,False,57750
35500,3038,False,57750
35750,2936,False,57750
36000,2808,False,57750
36250,2678,False,57750
36500,2528,False,57750
36750,2444,False,57750
37000,2365,False,57750
37250,2290,False,57750
37500,2204,False,57750
37750,2110,False,57750
38000,2029,False,57750
38250,1953,False,57750
38500,1830,False,57750
38750,1693,False,57750
39000,1626,False,57750
39250,1540,False,57750
39500,1448,False,57750
39750,1373,False,57750
40000,1279,False,57750
40250,1196,False,57750
40500,1125,False,57750
40750,1049,False,57750
41000,979,False,57750
41250,902,False,57750
41500,837,False,57750
41750,762,False,57750
42000,693,False,57750
42250,625,False,57750
42500,565,False,57750
42750,513,False,57750
43000,429,False,57750
43250,385,False,57750
43500,329,False,57750
43750,282,False,57750
44000,250,False,57750
44250,212,False,57750
44500,172,False,57750
44750,142,False,57750
45000,116,False,57750
45250,88,False,57750
45500,66,False,57750
45750,56,False,57750
46000,50,False,57750
46250,50,False,57750
46500,46,False,57750
46750,46,False,57750
47000,42,False,57750
47250,42,False,57750
47500,42,False,57750
47750,40,False,57750
48000,40,False,57750
48250,40,False,57750
48500,40,False,57750
48750,40,False,57750
49000,40,False,57750
49250,40,False,57750
49500,40,False,57750
49750,40,False,57750
50000,40,False,57750
50250,40,False,57750
50500,40,False,57750
50750,40,False,57750
51000,40,False,57750
51250,40,False,57750
51500,40,False,57750
51750,40,False,57750
52000,40,False,57750
52250,40,False,57750
52500,40,False,57750
52750,40,False,57750
53000,40,False,57750
53250,40,False,57750
53500,40,False,57750
53750,40,False,57750
54000,40,False,57750
54250,40,False,57750
54500,40,False,57750
54750,40,False,57750
55000,40,False,57750
55250,40,False,57750
55500,40,False,57750
55750,40,False,57750
56000,40,False,57750
56250,40,False,57750
56500,40,False,57750
56750,40,False,57750
57000,40,False,57750
57250,40,False,57750
57500,40,False,57750
57750,40,False,57750
