iteration,n_conflicted_cells,converged,total_iterations
0,21377,True,30571
250,21301,True,30571
500,21222,True,30571
750,21123,True,30571
1000,21037,True,30571
1250,20943,True,30571
1500,20845,True,30571
1750,20737,True,30571
2000,20643,True,30571
2250,20547,True,30571
2500,20468,True,30571
2750,20389,True,30571
3000,20304,True,30571
3250,20210,True,30571
3500,20111,True,30571
3750,20009,True,30571
4000,19922,True,30571
4250,19801,True,30571
4500,19705,True,30571
4750,19596,True,30571
5000,19486,True,30571
5250,19371,True,30571
5500,19261,True,30571
5750,19140,True,30571
6000,19010,True,30571
6250,18893,True,30571
6500,18778,True,30571
6750,18656,True,30571
7000,18488,True,30571
7250,18364,True,30571
7500,18213,True,30571
7750,18073,True,30571
8000,17941,True,30571
8250,17776,True,30571
8500,17599,True,30571
8750,17469,True,30571
9000,17289,True,30571
9250,17143,True,30571
9500,16966,True,30571
9750,16797,True,30571
10000,16613,True,30571
10250,16425,True,30571
10500,16244,True,30571
10750,16054,True,30571
11000,15860,True,30571
11250,15661,True,30571
11500,15448,True,30571
11750,15251,True,30571
12000,15039,True,30571
12250,14825,True,30571
12500,14642,True,30571
12750,14432,True,30571
13000,14218,True,30571
13250,14025,True,30571
13500,13805,True,30571
13750,13611,True,30571
14000,13358,True,30571
14250,13105,True,30571
14500,12833,True,30571
14750,12609,True,30571
15000,12352,True,30571
15250,12103,True,30571
15500,11869,True,30571
15750,11620,True,30571
16000,11358,True,30571
16250,11080,True,30571
16500,10793,True,30571
16750,10458,True,30571
17000,10133,True,30571
17250,9845,True,30571
17500,9552,True,30571
17750,9214,True,30571
18000,8970,True,30571
18250,8856,True,30571
18500,8726,True,30571
18750,8605,True,30571
19000,8476,True,30571
19250,8337,True,30571
19500,8165,True,30571
19750,7982,True,30571
20000,7779,True,30571
20250,7627,True,30571
20500,7492,True,30571
20750,7341,True,30571
21000,7185,True,30571
21250,7017,True,30571
21500,6810,True,30571
21750,6647,True,30571
22000,6432,True,30571
22250,6197,True,30571
22500,5982,True,30571
22750,5773,True,30571
23000,5543,True,30571
23250,5315,True,30571
23500,5087,True,30571
23750,4836,True,30571
24000,4550,True,30571
24250,4302,True,30571
24500,4042,True,30571
24750,3746,True,30571
25000,3604,True,30571
25250,3448,True,30571
25500,3301,True,30571
25750,3147,True,30571
26000,2998,True,30571
26250,2833,True,30571
26500,2684,True,30571
26750,2504,True,30571
27000,2331,True,30571
27250,2142,True,30571
27500,1865,True,30571
27750,1668,True,30571
28000,1529,True,30571
28250,1372,True,30571
28500,1234,True,30571
28750,1041,True,30571
29000,852,True,30571
29250,726,True,30571
29500,572,True,30571
29750,454,True,30571
30000,313,True,30571
30250,170,True,30571
30500,32,True,30571
30571,0,True,30571
