iteration,n_conflicted_cells,converged,total_iterations
0,21386,True,30408
250,21325,True,30408
500,21235,True,30408
750,21148,True,30408
1000,21069,True,30408
1250,20993,True,30408
1500,20917,True,30408
1750,20843,True,30408
2000,20769,True,30408
2250,20663,True,30408
2500,20539,True,30408
2750,20446,True,30408
3000,20365,True,30408
3250,20275,True,30408
3500,20184,True,30408
3750,20083,True,30408
4000,19970,True,30408
4250,19861,True,30408
4500,19737,True,30408
4750,19608,True,30408
5000,19518,True,30408
5250,19389,True,30408
5500,19275,True,30408
5750,19183,True,30408
6000,19035,True,30408
6250,18912,True,30408
6500,18764,True,30408
6750,18636,True,30408
7000,18476,True,30408
7250,18358,True,30408
7500,18223,True,30408
7750,18086,True,30408
8000,17967,True,30408
8250,17825,True,30408
8500,17701,True,30408
8750,17558,True,30408
9000,17388,True,30408
9250,17201,True,30408
9500,17039,True,30408
9750,16871,True,30408
10000,16708,True,30408
10250,16508,True,30408
10500,16339,True,30408
10750,16158,True,30408
11000,15948,True,30408
11250,15758,True,30408
11500,15575,True,30408
11750,15355,True,30408
12000,15187,True,30408
12250,14980,True,30408
12500,14760,True,30408
12750,14542,True,30408
13000,14311,True,30408
13250,14076,True,30408
13500,13853,True,30408
13750,13615,True,30408
14000,13379,True,30408
14250,13151,True,30408
14500,12938,True,30408
14750,12711,True,30408
15000,12476,True,30408
15250,12243,True,30408
15500,11988,True,30408
15750,11725,True,30408
16000,11451,True,30408
16250,11193,True,30408
16500,10912,True,30408
16750,10610,True,30408
17000,10319,True,30408
17250,10013,True,30408
17500,9700,True,30408
17750,9366,True,30408
18000,9057,True,30408
18250,8937,True,30408
18500,8801,True,30408
18750,8655,True,30408
19000,8516,True,30408
19250,8382,True,30408
19500,8246,True,30408
19750,8081,True,30408
20000,7975,True,30408
20250,7816,True,30408
20500,7650,True,30408
20750,7508,True,30408
21000,7340,True,30408
21250,7183,True,30408
21500,7002,True,30408
21750,6819,True,30408
22000,6635,True,30408
22250,6440,True,30408
22500,6252,True,30408
22750,6025,True,30408
23000,5820,True,30408
23250,5582,True,30408
23500,5324,True,30408
23750,5094,True,30408
24000,4854,True,30408
24250,4539,True,30408
24500,4257,True,30408
24750,3987,True,30408
25000,3726,True,30408
25250,3589,True,30408
25500,3457,True,30408
25750,3309,True,30408
26000,3140,True,30408
26250,2980,True,30408
26500,2809,True,30408
26750,2613,True,30408
27000,2375,True,30408
27250,2158,True,30408
27500,1890,True,30408
27750,1631,True,30408
28000,1482,True,30408
28250,1344,True,30408
28500,1198,True,30408
28750,992,True,30408
29000,810,True,30408
29250,663,True,30408
29500,503,True,30408
29750,341,True,30408
30000,219,True,30408
30250,79,True,30408
30408,0,True,30408
