iteration,n_conflicted_cells,converged,total_iterations
0,38119,False,64250
250,38031,False,64250
500,37947,False,64250
750,37866,False,64250
1000,37781,False,64250
1250,37700,False,64250
1500,37617,False,64250
1750,37513,False,64250
2000,37433,False,64250
2250,37346,False,64250
2500,37258,False,64250
2750,37186,False,64250
3000,37092,False,64250
3250,36992,False,64250
3500,36880,False,64250
3750,36785,False,64250
4000,36680,False,64250
4250,36601,False,64250
4500,36501,False,64250
4750,36396,False,64250
5000,36289,False,64250
5250,36191,False,64250
5500,36090,False,64250
5750,35968,False,64250
6000,35852,False,64250
6250,35754,False,64250
6500,35653,False,64250
6750,35558,False,64250
7000,35455,False,64250
7250,35346,False,64250
7500,35229,False,64250
7750,35121,False,64250
8000,35000,False,64250
8250,34870,False,64250
8500,34753,False,64250
8750,34652,False,64250
9000,34541,False,64250
9250,34440,False,64250
9500,34322,False,64250
9750,34215,False,64250
10000,34093,False,64250
10250,33968,False,64250
10500,33857,False,64250
10750,33713,False,64250
11000,33582,False,64250
11250,33445,False,64250
11500,33316,False,64250
11750,33201,False,64250
12000,33086,False,64250
12250,32961,False,64250
12500,32817,False,64250
12750,32672,False,64250
13000,32555,False,64250
13250,32391,False,64250
13500,32259,False,64250
13750,32114,False,64250
14000,31953,False,64250
14250,31820,False,64250
14500,31677,False,64250
14750,31529,False,64250
15000,31387,False,64250
15250,31218,False,64250
15500,31060,False,64250
15750,30891,False,64250
16000,30754,False,64250
16250,30604,False,64250
16500,30425,False,64250
16750,30249,False,64250
17000,30106,False,64250
17250,29964,False,64250
17500,29805,False,64250
17750,29665,False,64250
18000,29474,False,64250
18250,29297,False,64250
18500,29142,False,64250
18750,28944,False,64250
19000,28735,False,64250
19250,28589,False,64250
19500,28444,False,64250
19750,28271,False,64250
20000,28074,False,64250
20250,27908,False,64250
20500,27720,False,64250
20750,27508,False,64250
21000,27322,False,64250
21250,27162,False,64250
21500,26950,False,64250
21750,26757,False,64250
22000,26558,False,64250
22250,26363,False,64250
22500,26127,False,64250
22750,25928,False,64250
23000,25716,False,64250
23250,25528,False,64250
23500,25293,False,64250
23750,25067,False,64250
24000,24862,False,64250
24250,24661,False,64250
24500,24412,False,64250
24750,24145,False,64250
25000,23893,False,64250
25250,23680,False,64250
25500,23427,False,64250
25750,23183,False,64250
26000,22924,False,64250
26250,22682,False,64250
26500,22435,False,64250
26750,22175,False,64250
27000,21935,False,64250
27250,21674,False,64250
27500,21420,False,64250
27750,21125,False,64250
28000,20844,False,64250
28250,20585,False,64250
28500,20307,False,64250
28750,20065,False,64250
29000,19769,False,64250
29250,19506,False,64250
29500,19237,False,64250
29750,18948,False,64250
30000,18663,False,64250
30250,18339,False,64250
30500,18058,False,64250
30750,17707,False,64250
31000,17384,False,64250
31250,17101,False,64250
31500,16776,False,64250
31750,16469,False,64250
32000,16182,False,64250
32250,16061,False,64250
32500,15934,False,64250
32750,15819,False,64250
33000,15715,False,64250
33250,15582,False,64250
33500,15451,False,64250
33750,15302,False,64250
34000,15202,False,64250
34250,15068,False,64250
34500,14913,False,64250
34750,14743,False,64250
35000,14593,False,64250
35250,14424,False,64250
35500,14271,False,64250
35750,14127,False,64250
36000,13937,False,64250
36250,13751,False,64250
36500,13576,False,64250
36750,13425,False,64250
37000,13234,False,64250
37250,13043,False,64250
37500,12879,False,64250
37750,12717,False,64250
38000,12566,False,64250
38250,12379,False,64250
38500,12198,False,64250
38750,12021,False,64250
39000,11804,False,64250
39250,11613,False,64250
39500,11424,False,64250
39750,11221,False,64250
40000,11013,False,64250
40250,10767,False,64250
40500,10527,False,64250
40750,10288,False,64250
41000,10084,False,64250
41250,9856,False,64250
41500,9620,False,64250
41750,9385,False,64250
42000,9160,False,64250
42250,8894,False,64250
42500,8666,False,64250
42750,8375,False,64250
43000,8085,False,64250
43250,7823,False,64250
43500,7529,False,64250
43750,7224,False,64250
44000,6933,False,64250
44250,6635,False,64250
44500,6511,False,64250
44750,6403,False,64250
45000,6222,False,64250
45250,6078,False,64250
45500,5917,False,64250
45750,5739,False,64250
46000,5563,False,64250
46250,5406,False,64250
46500,5269,False,64250
46750,5103,False,64250
47000,4958,False,64250
47250,4775,False,64250
47500,4618,False,64250
47750,4404,False,64250
48000,4190,False,64250
48250,3963,False,64250
48500,3766,False,64250
48750,3548,False,64250
49000,3313,False,64250
49250,3079,False,64250
49500,2915,False,64250
49750,2777,False,64250
50000,2618,False,64250
50250,2475,False,64250
50500,2354,False,64250
50750,2190,False,64250
51000,2016,False,64250
51250,1800,False,64250
51500,1584,False,64250
51750,1413,False,64250
52000,1283,False,64250
52250,1131,False,64250
52500,962,False,64250
52750,787,False,64250
53000,640,False,64250
53250,503,False,64250
53500,367,False,64250
53750,232,False,64250
54000,102,False,64250
54250,4,False,64250
54500,4,False,64250
54750,4,False,64250
55000,4,False,64250
55250,4,False,64250
55500,4,False,64250
55750,4,False,64250
56000,4,False,64250
56250,4,False,64250
56500,4,False,64250
56750,4,False,64250
57000,4,False,64250
57250,4,False,64250
57500,4,False,64250
57750,4,False,64250
58000,4,False,64250
58250,4,False,64250
58500,4,False,64250
58750,4,False,64250
59000,4,False,64250
59250,4,False,64250
59500,4,False,64250
59750,4,False,64250
60000,4,False,64250
60250,4,False,64250
60500,4,False,64250
60750,4,False,64250
61000,4,False,64250
61250,4,False,64250
61500,4,False,64250
61750,4,False,64250
62000,4,False,64250
62250,4,False,64250
62500,4,False,64250
62750,4,False,64250
63000,4,False,64250
63250,4,False,64250
63500,4,False,64250
63750,4,False,64250
64000,4,False,64250
64250,4,False,64250
