iteration,n_conflicted_cells,converged,total_iterations
0,38104,True,54710
250,38027,True,54710
500,37955,True,54710
750,37878,True,54710
1000,37803,True,54710
1250,37715,True,54710
1500,37629,True,54710
1750,37547,True,54710
2000,37459,True,54710
2250,37368,True,54710
2500,37284,True,54710
2750,37212,True,54710
3000,37118,True,54710
3250,37028,True,54710
3500,36939,True,54710
3750,36844,True,54710
4000,36735,True,54710
4250,36639,True,54710
4500,36557,True,54710
4750,36473,True,54710
5000,36377,True,54710
5250,36287,True,54710
5500,36190,True,54710
5750,36096,True,54710
6000,36013,True,54710
6250,35916,True,54710
6500,35810,True,54710
6750,35706,True,54710
7000,35587,True,54710
7250,35492,True,54710
7500,35395,True,54710
7750,35277,True,54710
8000,35168,True,54710
8250,35065,True,54710
8500,34951,True,54710
8750,34843,True,54710
9000,34754,True,54710
9250,34642,True,54710
9500,34514,True,54710
9750,34373,True,54710
10000,34264,True,54710
10250,34122,True,54710
10500,33998,True,54710
10750,33881,True,54710
11000,33754,True,54710
11250,33634,True,54710
11500,33531,True,54710
11750,33392,True,54710
12000,33288,True,54710
12250,33174,True,54710
12500,33019,True,54710
12750,32868,True,54710
13000,32711,True,54710
13250,32555,True,54710
13500,32412,True,54710
13750,32271,True,54710
14000,32128,True,54710
14250,31998,True,54710
14500,31851,True,54710
14750,31690,True,54710
15000,31542,True,54710
15250,31402,True,54710
15500,31266,True,54710
15750,31103,True,54710
16000,30946,True,54710
16250,30788,True,54710
16500,30620,True,54710
16750,30454,True,54710
17000,30263,True,54710
17250,30098,True,54710
17500,29925,True,54710
17750,29758,True,54710
18000,29606,True,54710
18250,29395,True,54710
18500,29233,True,54710
18750,29031,True,54710
19000,28853,True,54710
19250,28646,True,54710
19500,28454,True,54710
19750,28273,True,54710
20000,28054,True,54710
20250,27855,True,54710
20500,27680,True,54710
20750,27473,True,54710
21000,27262,True,54710
21250,27080,True,54710
21500,26852,True,54710
21750,26635,True,54710
22000,26467,True,54710
22250,26277,True,54710
22500,26062,True,54710
22750,25881,True,54710
23000,25670,True,54710
23250,25458,True,54710
23500,25253,True,54710
23750,25046,True,54710
24000,24791,True,54710
24250,24570,True,54710
24500,24336,True,54710
24750,24090,True,54710
25000,23873,True,54710
25250,23645,True,54710
25500,23388,True,54710
25750,23182,True,54710
26000,22973,True,54710
26250,22749,True,54710
26500,22533,True,54710
26750,22268,True,54710
27000,22015,True,54710
27250,21774,True,54710
27500,21503,True,54710
27750,21244,True,54710
28000,20967,True,54710
28250,20673,True,54710
28500,20398,True,54710
28750,20116,True,54710
29000,19788,True,54710
29250,19544,True,54710
29500,19249,True,54710
29750,18932,True,54710
30000,18642,True,54710
30250,18337,True,54710
30500,18023,True,54710
30750,17711,True,54710
31000,17385,True,54710
31250,17072,True,54710
31500,16688,True,54710
31750,16301,True,54710
32000,15963,True,54710
32250,15855,True,54710
32500,15696,True,54710
32750,15582,True,54710
33000,15449,True,54710
33250,15303,True,54710
33500,15171,True,54710
33750,15009,True,54710
34000,14887,True,54710
34250,14750,True,54710
34500,14626,True,54710
34750,14502,True,54710
35000,14390,True,54710
35250,14229,True,54710
35500,14066,True,54710
35750,13878,True,54710
36000,13715,True,54710
36250,13543,True,54710
36500,13407,True,54710
36750,13268,True,54710
37000,13130,True,54710
37250,12958,True,54710
37500,12733,True,54710
37750,12541,True,54710
38000,12376,True,54710
38250,12195,True,54710
38500,12027,True,54710
38750,11860,True,54710
39000,11678,True,54710
39250,11493,True,54710
39500,11288,True,54710
39750,11113,True,54710
40000,10913,True,54710
40250,10724,True,54710
40500,10520,True,54710
40750,10300,True,54710
41000,10058,True,54710
41250,9832,True,54710
41500,9621,True,54710
41750,9402,True,54710
42000,9164,True,54710
42250,8927,True,54710
42500,8645,True,54710
42750,8391,True,54710
43000,8128,True,54710
43250,7879,True,54710
43500,7605,True,54710
43750,7317,True,54710
44000,7064,True,54710
44250,6752,True,54710
44500,6630,True,54710
44750,6506,True,54710
45000,6365,True,54710
45250,6216,True,54710
45500,6071,True,54710
45750,5928,True,54710
46000,5763,True,54710
46250,5588,True,54710
46500,5435,True,54710
46750,5254,True,54710
47000,5100,True,54710
47250,4935,True,54710
47500,4781,True,54710
47750,4610,True,54710
48000,4412,True,54710
48250,4232,True,54710
48500,4015,True,54710
48750,3791,True,54710
49000,3529,True,54710
49250,3273,True,54710
49500,3052,True,54710
49750,2908,True,54710
50000,2771,True,54710
50250,2630,True,54710
50500,2492,True,54710
50750,2319,True,54710
51000,2162,True,54710
51250,2002,True,54710
51500,1799,True,54710
51750,1586,True,54710
52000,1459,True,54710
52250,1304,True,54710
52500,1183,True,54710
52750,1002,True,54710
53000,861,True,54710
53250,752,True,54710
53500,613,True,54710
53750,468,True,54710
54000,323,True,54710
54250,216,True,54710
54500,102,True,54710
54710,0,True,54710
