iteration,n_conflicted_cells,converged,total_iterations
0,38154,False,65750
250,38089,False,65750
500,38012,False,65750
750,37932,False,65750
1000,37838,False,65750
1250,37763,False,65750
1500,37680,False,65750
1750,37585,False,65750
2000,37505,False,65750
2250,37408,False,65750
2500,37310,False,65750
2750,37227,False,65750
3000,37146,False,65750
3250,37071,False,65750
3500,36970,False,65750
3750,36877,False,65750
4000,36790,False,65750
4250,36707,False,65750
4500,36629,False,65750
4750,36529,False,65750
5000,36431,False,65750
5250,36311,False,65750
5500,36231,False,65750
5750,36139,False,65750
6000,36048,False,65750
6250,35953,False,65750
6500,35843,False,65750
6750,35745,False,65750
7000,35619,False,65750
7250,35502,False,65750
7500,35407,False,65750
7750,35315,False,65750
8000,35224,False,65750
8250,35104,False,65750
8500,34965,False,65750
8750,34836,False,65750
9000,34702,False,65750
9250,34601,False,65750
9500,34504,False,65750
9750,34371,False,65750
10000,34264,False,65750
10250,34155,False,65750
10500,34016,False,65750
10750,33866,False,65750
11000,33748,False,65750
11250,33616,False,65750
11500,33489,False,65750
11750,33350,False,65750
12000,33221,False,65750
12250,33094,False,65750
12500,32980,False,65750
12750,32809,False,65750
13000,32695,False,65750
13250,32560,False,65750
13500,32440,False,65750
13750,32305,False,65750
14000,32132,False,65750
14250,31996,False,65750
14500,31818,False,65750
14750,31661,False,65750
15000,31478,False,65750
15250,31310,False,65750
15500,31117,False,65750
15750,30953,False,65750
16000,30777,False,65750
16250,30633,False,65750
16500,30484,False,65750
16750,30309,False,65750
17000,30134,False,65750
17250,29970,False,65750
17500,29827,False,65750
17750,29640,False,65750
18000,29466,False,65750
18250,29305,False,65750
18500,29132,False,65750
18750,28927,False,65750
19000,28767,False,65750
19250,28575,False,65750
19500,28425,False,65750
19750,28258,False,65750
20000,28017,False,65750
20250,27792,False,65750
20500,27599,False,65750
20750,27420,False,65750
21000,27212,False,65750
21250,27004,False,65750
21500,26827,False,65750
21750,26603,False,65750
22000,26440,False,65750
22250,26231,False,65750
22500,26051,False,65750
22750,25868,False,65750
23000,25634,False,65750
23250,25437,False,65750
23500,25223,False,65750
23750,25023,False,65750
24000,24788,False,65750
24250,24551,False,65750
24500,24330,False,65750
24750,24065,False,65750
25000,23852,False,65750
25250,23625,False,65750
25500,23420,False,65750
25750,23217,False,65750
26000,22976,False,65750
26250,22730,False,65750
26500,22469,False,65750
26750,22210,False,65750
27000,21952,False,65750
27250,21688,False,65750
27500,21449,False,65750
27750,21181,False,65750
28000,20934,False,65750
28250,20658,False,65750
28500,20411,False,65750
28750,20126,False,65750
29000,19834,False,65750
29250,19577,False,65750
29500,19269,False,65750
29750,18999,False,65750
30000,18694,False,65750
30250,18380,False,65750
30500,18068,False,65750
30750,17747,False,65750
31000,17445,False,65750
31250,17169,False,65750
31500,16845,False,65750
31750,16526,False,65750
32000,16236,False,65750
32250,16098,False,65750
32500,15954,False,65750
32750,15820,False,65750
33000,15717,False,65750
33250,15583,False,65750
33500,15439,False,65750
33750,15339,False,65750
34000,15195,False,65750
34250,15056,False,65750
34500,14920,False,65750
34750,14774,False,65750
35000,14586,False,65750
35250,14437,False,65750
35500,14299,False,65750
35750,14118,False,65750
36000,13948,False,65750
36250,13796,False,65750
36500,13610,False,65750
36750,13465,False,65750
37000,13268,False,65750
37250,13112,False,65750
37500,12913,False,65750
37750,12725,False,65750
38000,12534,False,65750
38250,12355,False,65750
38500,12182,False,65750
38750,11976,False,65750
