iteration,n_conflicted_cells,converged,total_iterations
0,38153,False,64500
250,38077,False,64500
500,37990,False,64500
750,37900,False,64500
1000,37839,False,64500
1250,37759,False,64500
1500,37698,False,64500
1750,37608,False,64500
2000,37512,False,64500
2250,37426,False,64500
2500,37335,False,64500
2750,37246,False,64500
3000,37151,False,64500
3250,37047,False,64500
3500,36960,False,64500
3750,36861,False,64500
4000,36780,False,64500
4250,36693,False,64500
4500,36599,False,64500
4750,36507,False,64500
5000,36399,False,64500
5250,36313,False,64500
5500,36216,False,64500
5750,36105,False,64500
6000,36027,False,64500
6250,35932,False,64500
6500,35824,False,64500
6750,35728,False,64500
7000,35614,False,64500
7250,35502,False,64500
7500,35398,False,64500
7750,35291,False,64500
8000,35189,False,64500
8250,35062,False,64500
8500,34968,False,64500
8750,34843,False,64500
9000,34761,False,64500
9250,34630,False,64500
9500,34519,False,64500
9750,34401,False,64500
10000,34280,False,64500
10250,34113,False,64500
10500,33984,False,64500
10750,33852,False,64500
11000,33741,False,64500
11250,33590,False,64500
11500,33461,False,64500
11750,33331,False,64500
12000,33208,False,64500
12250,33081,False,64500
12500,32957,False,64500
12750,32835,False,64500
13000,32685,False,64500
13250,32573,False,64500
13500,32437,False,64500
13750,32271,False,64500
14000,32122,False,64500
14250,31957,False,64500
14500,31785,False,64500
14750,31661,False,64500
15000,31514,False,64500
15250,31380,False,64500
15500,31241,False,64500
15750,31072,False,64500
16000,30908,False,64500
16250,30762,False,64500
16500,30598,False,64500
16750,30460,False,64500
17000,30304,False,64500
17250,30137,False,64500
17500,29963,False,64500
17750,29797,False,64500
18000,29659,False,64500
18250,29477,False,64500
18500,29304,False,64500
18750,29122,False,64500
19000,28968,False,64500
19250,28777,False,64500
19500,28594,False,64500
19750,28436,False,64500
20000,28272,False,64500
20250,28041,False,64500
20500,27859,False,64500
20750,27649,False,64500
21000,27464,False,64500
21250,27274,False,64500
21500,27052,False,64500
21750,26839,False,64500
22000,26603,False,64500
22250,26403,False,64500
22500,26212,False,64500
22750,25975,False,64500
23000,25745,False,64500
23250,25533,False,64500
23500,25302,False,64500
23750,25079,False,64500
24000,24857,False,64500
24250,24612,False,64500
24500,24387,False,64500
24750,24140,False,64500
25000,23908,False,64500
25250,23718,False,64500
25500,23487,False,64500
25750,23261,False,64500
26000,23010,False,64500
26250,22782,False,64500
26500,22572,False,64500
26750,22339,False,64500
27000,22092,False,64500
27250,21836,False,64500
27500,21575,False,64500
27750,21311,False,64500
28000,21019,False,64500
28250,20705,False,64500
28500,20433,False,64500
28750,20157,False,64500
29000,19872,False,64500
29250,19595,False,64500
29500,19330,False,64500
29750,19029,False,64500
30000,18716,False,64500
