iteration,n_conflicted_cells,converged,total_iterations
0,38126,False,64500
250,38069,False,64500
500,37982,False,64500
750,37906,False,64500
1000,37832,False,64500
1250,37754,False,64500
1500,37669,False,64500
1750,37585,False,64500
2000,37488,False,64500
2250,37414,False,64500
2500,37318,False,64500
2750,37236,False,64500
3000,37157,False,64500
3250,37059,False,64500
3500,36972,False,64500
3750,36868,False,64500
4000,36784,False,64500
4250,36703,False,64500
4500,36612,False,64500
4750,36505,False,64500
5000,36429,False,64500
5250,36318,False,64500
5500,36234,False,64500
5750,36108,False,64500
6000,36004,False,64500
6250,35880,False,64500
6500,35789,False,64500
6750,35694,False,64500
7000,35583,False,64500
7250,35493,False,64500
7500,35405,False,64500
7750,35280,False,64500
8000,35180,False,64500
8250,35098,False,64500
8500,34997,False,64500
8750,34890,False,64500
9000,34750,False,64500
9250,34627,False,64500
9500,34502,False,64500
9750,34397,False,64500
10000,34277,False,64500
10250,34137,False,64500
10500,33980,False,64500
10750,33840,False,64500
11000,33728,False,64500
11250,33595,False,64500
11500,33430,False,64500
11750,33296,False,64500
12000,33178,False,64500
12250,33019,False,64500
12500,32891,False,64500
12750,32731,False,64500
13000,32593,False,64500
13250,32484,False,64500
13500,32338,False,64500
13750,32180,False,64500
14000,32040,False,64500
14250,31904,False,64500
14500,31743,False,64500
14750,31586,False,64500
15000,31429,False,64500
15250,31300,False,64500
15500,31154,False,64500
15750,31022,False,64500
16000,30840,False,64500
16250,30681,False,64500
16500,30485,False,64500
16750,30304,False,64500
17000,30143,False,64500
17250,29962,False,64500
17500,29767,False,64500
17750,29608,False,64500
18000,29410,False,64500
18250,29209,False,64500
18500,29013,False,64500
18750,28841,False,64500
19000,28640,False,64500
19250,28476,False,64500
19500,28297,False,64500
19750,28091,False,64500
20000,27883,False,64500
20250,27686,False,64500
20500,27493,False,64500
20750,27319,False,64500
21000,27120,False,64500
21250,26951,False,64500
21500,26729,False,64500
21750,26563,False,64500
22000,26371,False,64500
22250,26171,False,64500
22500,25954,False,64500
22750,25731,False,64500
23000,25523,False,64500
23250,25331,False,64500
23500,25141,False,64500
23750,24939,False,64500
24000,24737,False,64500
24250,24531,False,64500
24500,24297,False,64500
24750,24062,False,64500
25000,23801,False,64500
25250,23569,False,64500
25500,23332,False,64500
25750,23088,False,64500
26000,22836,False,64500
26250,22589,False,64500
26500,22317,False,64500
26750,22048,False,64500
27000,21779,False,64500
27250,21515,False,64500
27500,21277,False,64500
27750,21000,False,64500
28000,20765,False,64500
28250,20496,False,64500
28500,20210,False,64500
28750,19899,False,64500
29000,19604,False,64500
29250,19362,False,64500
29500,19104,False,64500
29750,18812,False,64500
30000,18509,False,64500
30250,18195,False,64500
30500,17877,False,64500
30750,17557,False,64500
31000,17242,False,64500
31250,16953,False,64500
31500,16678,False,64500
31750,16340,False,64500
32000,16068,False,64500
32250,15966,False,64500
32500,15846,False,64500
32750,15704,False,64500
33000,15565,False,64500
33250,15420,False,64500
33500,15295,False,64500
33750,15150,False,64500
34000,14994,False,64500
34250,14860,False,64500
34500,14729,False,64500
34750,14569,False,64500
35000,14395,False,64500
35250,14222,False,64500
35500,14084,False,64500
35750,13933,False,64500
36000,13781,False,64500
36250,13642,False,64500
36500,13500,False,64500
36750,13365,False,64500
37000,13188,False,64500
37250,13009,False,64500
37500,12826,False,64500
37750,12671,False,64500
38000,12474,False,64500
38250,12296,False,64500
38500,12111,False,64500
38750,11911,False,64500
39000,11738,False,64500
39250,11525,False,64500
39500,11324,False,64500
39750,11114,False,64500
40000,10933,False,64500
40250,10693,False,64500
40500,10491,False,64500
40750,10287,False,64500
41000,10047,False,64500
41250,9817,False,64500
41500,9589,False,64500
41750,9351,False,64500
42000,9095,False,64500
42250,8832,False,64500
42500,8612,False,64500
42750,8343,False,64500
43000,8056,False,64500
43250,7726,False,64500
43500,7462,False,64500
43750,7173,False,64500
44000,6890,False,64500
44250,6628,False,64500
44500,6503,False,64500
44750,6374,False,64500
45000,6224,False,64500
45250,6050,False,64500
45500,5923,False,64500
45750,5782,False,64500
46000,5655,False,64500
46250,5495,False,64500
46500,5325,False,64500
46750,5138,False,64500
47000,4965,False,64500
47250,4787,False,64500
47500,4594,False,64500
47750,4408,False,64500
48000,4175,False,64500
48250,3971,False,64500
48500,3733,False,64500
48750,3479,False,64500
49000,3229,False,64500
49250,2971,False,64500
49500,2815,False,64500
49750,2674,False,64500
50000,2532,False,64500
50250,2360,False,64500
50500,2213,False,64500
50750,2071,False,64500
51000,1897,False,64500
51250,1683,False,64500
51500,1483,False,64500
51750,1364,False,64500
52000,1223,False,64500
52250,1083,False,64500
52500,917,False,64500
52750,767,False,64500
53000,627,False,64500
53250,449,False,64500
53500,338,False,64500
53750,206,False,64500
54000,94,False,64500
54250,34,False,64500
54500,4,False,64500
54750,4,False,64500
55000,4,False,64500
55250,4,False,64500
55500,4,False,64500
55750,4,False,64500
56000,4,False,64500
56250,4,False,64500
56500,4,False,64500
56750,4,False,64500
57000,4,False,64500
57250,4,False,64500
57500,4,False,64500
57750,4,False,64500
58000,4,False,64500
58250,4,False,64500
58500,4,False,64500
58750,4,False,64500
59000,4,False,64500
59250,4,False,64500
59500,4,False,64500
59750,4,False,64500
60000,4,False,64500
60250,4,False,64500
60500,4,False,64500
60750,4,False,64500
61000,4,False,64500
61250,4,False,64500
61500,4,False,64500
61750,4,False,64500
62000,4,False,64500
62250,4,False,64500
62500,4,False,64500
62750,4,False,64500
63000,4,False,64500
63250,4,False,64500
63500,4,False,64500
63750,4,False,64500
64000,4,False,64500
64250,4,False,64500
64500,4,False,64500
