iteration,n_conflicted_cells,converged,total_iterations
0,38101,True,54979
250,38000,True,54979
500,37905,True,54979
750,37849,True,54979
1000,37763,True,54979
1250,37686,True,54979
1500,37603,True,54979
1750,37533,True,54979
2000,37455,True,54979
2250,37387,True,54979
2500,37297,True,54979
2750,37185,True,54979
3000,37108,True,54979
3250,37019,True,54979
3500,36915,True,54979
3750,36825,True,54979
4000,36728,True,54979
4250,36629,True,54979
4500,36553,True,54979
4750,36468,True,54979
5000,36384,True,54979
5250,36284,True,54979
5500,36205,True,54979
5750,36110,True,54979
6000,36027,True,54979
6250,35907,True,54979
6500,35792,True,54979
6750,35697,True,54979
7000,35586,True,54979
7250,35464,True,54979
7500,35367,True,54979
7750,35245,True,54979
8000,35114,True,54979
8250,34960,True,54979
8500,34852,True,54979
8750,34746,True,54979
9000,34646,True,54979
9250,34520,True,54979
9500,34396,True,54979
9750,34267,True,54979
10000,34167,True,54979
10250,34027,True,54979
10500,33909,True,54979
10750,33803,True,54979
11000,33695,True,54979
11250,33571,True,54979
11500,33443,True,54979
11750,33324,True,54979
12000,33181,True,54979
12250,33036,True,54979
12500,32883,True,54979
12750,32742,True,54979
13000,32606,True,54979
13250,32466,True,54979
13500,32309,True,54979
13750,32149,True,54979
14000,32016,True,54979
14250,31904,True,54979
14500,31752,True,54979
14750,31604,True,54979
15000,31453,True,54979
15250,31274,True,54979
15500,31104,True,54979
15750,30957,True,54979
16000,30787,True,54979
16250,30650,True,54979
16500,30499,True,54979
16750,30336,True,54979
17000,30167,True,54979
17250,30006,True,54979
17500,29865,True,54979
17750,29693,True,54979
18000,29532,True,54979
18250,29357,True,54979
18500,29195,True,54979
18750,29040,True,54979
19000,28842,True,54979
19250,28657,True,54979
19500,28472,True,54979
19750,28286,True,54979
20000,28120,True,54979
20250,27935,True,54979
20500,27751,True,54979
20750,27560,True,54979
21000,27341,True,54979
21250,27111,True,54979
21500,26937,True,54979
21750,26723,True,54979
22000,26532,True,54979
22250,26321,True,54979
22500,26144,True,54979
22750,25955,True,54979
23000,25747,True,54979
23250,25520,True,54979
23500,25300,True,54979
23750,25054,True,54979
24000,24829,True,54979
24250,24583,True,54979
24500,24388,True,54979
24750,24179,True,54979
25000,23991,True,54979
25250,23748,True,54979
25500,23522,True,54979
25750,23272,True,54979
26000,23037,True,54979
26250,22760,True,54979
26500,22530,True,54979
26750,22284,True,54979
27000,22048,True,54979
27250,21790,True,54979
27500,21544,True,54979
27750,21306,True,54979
28000,21048,True,54979
28250,20795,True,54979
28500,20512,True,54979
28750,20252,True,54979
29000,19971,True,54979
29250,19695,True,54979
29500,19423,True,54979
29750,19115,True,54979
30000,18824,True,54979
30250,18513,True,54979
30500,18212,True,54979
30750,17908,True,54979
31000,17603,True,54979
31250,17298,True,54979
31500,16976,True,54979
31750,16659,True,54979
32000,16320,True,54979
32250,16205,True,54979
32500,16062,True,54979
32750,15949,True,54979
33000,15790,True,54979
33250,15639,True,54979
33500,15498,True,54979
33750,15361,True,54979
34000,15220,True,54979
34250,15070,True,54979
34500,14903,True,54979
34750,14774,True,54979
35000,14650,True,54979
35250,14504,True,54979
35500,14337,True,54979
35750,14157,True,54979
36000,14010,True,54979
36250,13822,True,54979
36500,13678,True,54979
36750,13500,True,54979
37000,13303,True,54979
37250,13125,True,54979
37500,12948,True,54979
37750,12787,True,54979
38000,12608,True,54979
38250,12429,True,54979
38500,12256,True,54979
38750,12062,True,54979
39000,11877,True,54979
39250,11674,True,54979
39500,11510,True,54979
39750,11321,True,54979
40000,11087,True,54979
40250,10856,True,54979
40500,10633,True,54979
40750,10428,True,54979
41000,10163,True,54979
41250,9950,True,54979
41500,9732,True,54979
41750,9500,True,54979
42000,9241,True,54979
42250,8998,True,54979
42500,8765,True,54979
42750,8540,True,54979
43000,8274,True,54979
43250,8019,True,54979
43500,7740,True,54979
43750,7474,True,54979
44000,7203,True,54979
44250,6904,True,54979
44500,6640,True,54979
44750,6513,True,54979
45000,6370,True,54979
45250,6248,True,54979
45500,6124,True,54979
45750,5993,True,54979
46000,5848,True,54979
46250,5685,True,54979
46500,5526,True,54979
46750,5379,True,54979
47000,5203,True,54979
47250,5000,True,54979
47500,4823,True,54979
47750,4665,True,54979
48000,4449,True,54979
48250,4251,True,54979
48500,4052,True,54979
48750,3824,True,54979
49000,3605,True,54979
49250,3355,True,54979
49500,3114,True,54979
49750,2992,True,54979
50000,2858,True,54979
50250,2719,True,54979
50500,2585,True,54979
50750,2436,True,54979
51000,2262,True,54979
51250,2087,True,54979
51500,1904,True,54979
51750,1707,True,54979
52000,1531,True,54979
52250,1413,True,54979
52500,1286,True,54979
52750,1109,True,54979
53000,924,True,54979
53250,781,True,54979
53500,640,True,54979
53750,502,True,54979
54000,388,True,54979
54250,266,True,54979
54500,175,True,54979
54750,80,True,54979
54979,0,True,54979
